Date,Precip_mm,ET_mm,Q_cfs_09085000,Q_cfs_09081000,Q_cfs_09076300,Q_cfs_09073400,Q_cfs_09073300,Q_csf_09072550,SWE_mm,SnowDepth_mm,Temp_C
9/10/2014,262.7401312,936.2417125,1540,795,,67.3,33.2,,0,0,5.7
9/11/2014,0.696680725,1187.009196,1260,704,,51.5,26.1,,0,0,7.2
9/12/2014,0.638629973,1055.172782,1130,642,,43.6,23.9,,0,0,5.5
9/13/2014,7.202770891,1246.618069,1050,613,,40.1,23,,0,0,6.6
9/14/2014,2.251314133,1286.053517,1020,594,,38,22.2,,0,0,8.3
9/15/2014,0,1053.649928,986,581,,37,21.9,,0,0,8.6
9/16/2014,0,1105.122792,948,564,,35.8,21.5,,0,0,9.5
9/17/2014,0,1016.215163,923,547,,34.8,21.2,,0,0,10
9/18/2014,0,1174.741636,900,535,,33.7,20.9,,0,0,10.7
9/19/2014,0,1095.213987,878,526,,32.2,19.6,,0,0,10.4
9/20/2014,48.80417667,1154.581003,851,520,,31.8,19.6,,0,0,10.1
9/21/2014,3195.529953,742.5724513,842,529,,33.7,20.7,,0,0,8.9
9/22/2014,1729.625325,813.6852544,983,576,,37.7,21.9,,0,0,8.3
9/23/2014,9.952160629,960.2425461,1020,571,,36.9,21.2,,0,0,8
9/24/2014,0.481859688,1008.484092,931,537,,34,20.4,,0,0,9.2
9/25/2014,0,1023.197024,864,482,,36.2,24,,0,0,10.3
9/26/2014,89.71877259,1048.327224,809,471,,36.7,24.1,,0,0,10.2
9/27/2014,4.347764806,877.9990847,799,468,,37.5,25.2,,0,0,10.6
9/28/2014,2283.256671,618.748081,820,470,,38.7,25.5,,0,0,6.4
9/29/2014,3732.617272,537.0013784,883,521,,50.7,29.8,,3,0,2
9/30/2014,838.2993815,518.9368719,983,549,,52,29.2,,13,10,0.9
10/1/2014,4958.327264,462.0322784,1010,569,,48,25.3,,10,3,0.3
10/2/2014,22.46197989,632.3214796,1050,565,,44.9,23.6,,25,8,-1.7
10/3/2014,5.082980965,795.612638,988,540,,42.6,23.1,,25,5,0.8
10/4/2014,0,842.9786204,946,504,,41.4,22.6,,23,8,3.2
10/5/2014,3.711962341,849.7455824,922,497,,40.3,22.1,,10,5,3.4
10/6/2014,16.30609891,922.4475234,896,489,,38,21,,0,0,4.7
10/7/2014,47.94870933,845.1313385,877,484,,35.5,18.7,,0,0,5.5
10/8/2014,2.062783858,801.1797161,858,474,,33,16.7,,0,0,7
10/9/2014,2164.39158,564.5114256,859,482,,33.4,18,,0,0,3.8
10/10/2014,518.0533158,490.4311124,946,507,,37.6,19.3,,0,0,3.1
10/11/2014,61.43972757,692.4711612,963,508,,36,17.8,,0,0,3.8
10/12/2014,3318.255043,550.0697235,959,516,,36.5,18.5,,0,0,-0.3
10/13/2014,10.98039868,550.7165192,969,525,,38.2,19,,10,10,-1.7
10/14/2014,45.10398925,716.1211026,947,510,,35.7,18.3,,10,10,3.1
10/15/2014,16.93368369,1001.779774,947,515,,41,20.5,,15,5,5.9
10/16/2014,0,1009.542613,918,476,,42.6,21,,15,3,6.5
10/17/2014,4.462262971,822.8247979,873,448,,42,20.5,,0,0,4.9
10/18/2014,16.39134762,645.7959144,855,436,,39.8,19.7,,0,0,5
10/19/2014,2.511341561,586.7336854,842,433,,38.2,19,,0,0,5.5
10/20/2014,0,618.0056467,841,438,,39.1,18.9,,0,0,4.9
10/21/2014,1091.234054,614.7170045,835,435,,38.3,18.8,,0,0,4.3
10/22/2014,1444.976099,488.4396251,867,460,,43.2,20.4,,0,0,2.4
10/23/2014,0,740.2803335,866,456,,43.3,20.5,,0,0,3.5
10/24/2014,0,854.5728376,833,441,,39.2,19.6,,0,0,5.2
10/25/2014,101.5818085,892.3692619,809,426,,35.9,18.5,,0,0,6.5
10/26/2014,72.62963238,861.3326553,794,419,,34.9,18.2,,0,0,6.6
10/27/2014,26.54401178,379.7314503,782,419,,34.9,18,,0,0,0
10/28/2014,31.21142524,623.127403,777,415,,32.8,17.1,,0,0,-0.3
10/29/2014,9.216318645,712.0237468,760,408,,31,16,,0,0,1.1
10/30/2014,0,625.1045383,757,410,,31.7,16,,0,0,3
10/31/2014,39.72105111,789.0598284,750,413,,31.4,16,,0,0,4.8
11/1/2014,22.20798813,871.0354537,743,409,,32.1,17.3,,3,3,5.3
11/2/2014,3191.12943,483.8644724,750,414,,33.2,17.8,,3,3,0.5
11/3/2014,1166.637065,296.8598778,798,443,,34.3,17.6,,25,15,-5.2
11/4/2014,7.84475281,430.9623735,770,425,,29.6,15.8,,36,20,-6.5
11/5/2014,408.7140045,517.3186356,745,415,,29.3,15,,36,20,-2.2
11/6/2014,0,646.6981039,760,433,,32.5,16,,36,18,1
11/7/2014,0,676.6173517,768,438,,32.4,16,,36,15,0.8
11/8/2014,1.290168881,561.8340895,754,435,,29.6,14,,38,13,-0.1
11/9/2014,0,751.725377,733,423,,26.6,13,,43,13,2.1
11/10/2014,1097.406885,598.3016943,736,431,,29,14,,48,13,-1.1
11/11/2014,182.6509134,507.8500072,719,409,,25.7,13,,53,15,-2.8
11/12/2014,903.9375999,222.3005844,713,416,,30.6,16.7,,61,23,-4.3
11/13/2014,4662.655634,210.8670604,693,397,,27.5,15,,69,23,-5.4
11/14/2014,2241.606493,324.917827,718,415,,30.1,16.7,,84,43,-3.5
11/15/2014,3179.860936,187.1809134,732,424,,31,16,,102,56,-5.8
11/16/2014,2.168235006,183.1696974,703,396,,27.4,14.2,,114,64,-14.7
11/17/2014,26.16689331,283.2223166,642,360,,22.2,11,,114,56,-14
11/18/2014,17.12903923,348.9143952,640,358,,23.8,12,,114,53,-10.6
11/19/2014,32.14338973,465.6919855,656,374,,24.6,14,,114,51,-7.5
11/20/2014,2.627235406,434.0394799,676,391,,26.4,14.6,,114,48,-5.2
11/21/2014,2.948030859,343.2387967,696,398,,28,15.2,,117,46,-5.3
11/22/2014,3869.684151,468.673457,678,387,,29,14.8,,117,43,-3.9
11/23/2014,1858.414135,180.8326382,706,399,,29.6,15.2,,130,66,-9.1
11/24/2014,2072.758145,249.7854616,680,382,,29,14.8,,142,69,-11.8
11/25/2014,2460.260585,324.3966548,658,366,,28.9,14.8,,150,74,-9.1
11/26/2014,19.80824466,459.6122034,667,374,,27.8,14.9,,160,76,-3.2
11/27/2014,105.6938991,481.4919345,659,370,,27,14.1,,160,71,-1.9
11/28/2014,0,678.5400766,657,370,,27.2,14.7,,160,66,1.4
11/29/2014,35.96246821,749.9219985,649,369,,26.8,14.5,,160,64,0.7
11/30/2014,42.12671495,638.1714787,649,371,,26.4,14.4,,160,61,-0.8
12/1/2014,0,410.9710353,643,368,,26.6,14.3,,165,64,-3
12/2/2014,30.25167651,483.4009179,631,358,,25.7,13.8,,168,69,-2.8
12/3/2014,188.8561433,485.1527766,629,361,,26.3,14.2,,168,66,-1.2
12/4/2014,105.4985204,304.6936822,626,360,,26.4,13.9,,170,64,-0.2
12/5/2014,2.049746789,296.1307553,631,369,,26.9,14.1,,170,64,-2.4
12/6/2014,0,367.5456416,622,362,,26.3,13.8,,170,64,-1.2
12/7/2014,0,298.8269555,616,358,,26.3,13.8,,170,61,-3
12/8/2014,0,379.7518139,599,347,,24.8,12.9,,168,61,-2.4
12/9/2014,0,453.1463961,573,341,,25.5,13.3,,168,61,-2
12/10/2014,1.625607491,391.6550422,612,343,,25.3,13.4,,168,61,-2.2
12/11/2014,0,478.6419053,596,345,,25.4,13.3,,170,56,-2.3
12/12/2014,252.9937833,460.3189222,597,348,,25.4,13.4,,173,61,0.2
12/13/2014,1806.984584,442.0267866,587,352,,25.3,13.6,,173,58,-1.3
12/14/2014,1323.274037,207.0296701,608,363,,25,14,,180,69,-6.1
12/15/2014,141.8900844,234.6211514,596,342,,24.6,14,,185,69,-9.7
12/16/2014,645.7597963,303.6658278,546,320,,25,13,,185,69,-5.2
12/17/2014,998.2257841,228.6343444,604,349,,25,14,,190,71,-5
12/18/2014,313.3621099,188.8883603,603,342,,25.1,14,,193,76,-7.5
12/19/2014,2.682460068,212.3226137,591,334,,24.8,13.6,,198,84,-10.4
12/20/2014,1539.006795,263.7699091,563,319,,24.1,13,,198,79,-6.2
12/21/2014,6984.028288,294.0728407,619,351,,23.9,13.1,,203,86,-4.2
12/22/2014,2447.889237,13.82362478,624,351,,24,12.7,,239,109,-7.5
12/23/2014,116.0651888,168.4961925,584,322,,23.5,12.9,,267,117,-14
12/24/2014,1237.183996,290.9637498,512,288,,22,12.2,,269,112,-8.7
12/25/2014,2064.493511,321.7277042,570,357,,24,13,,272,114,-7.3
12/26/2014,389.0963946,141.3127479,590,335,,24,13,,290,132,-12.9
12/27/2014,2.215571781,160.8114312,559,306,,23,12.4,,292,127,-17.6
12/28/2014,2856.536015,232.4709665,512,284,,21,11.6,,292,117,-12.3
12/29/2014,1201.178898,127.0013034,576,334,,23,12.8,,297,119,-12
12/30/2014,65.16795774,139.8881741,579,326,,23,12.5,,302,119,-14
12/31/2014,160.6447564,269.1880993,536,294,,22.9,12.2,,305,119,-10.8
1/1/2015,647.2145168,202.1859206,541,321,,23.4,13.1,,305,114,-11
1/2/2015,90.0162655,167.6565183,556,354,,23.3,12.9,,310,122,-12.3
1/3/2015,951.3468399,212.2863281,551,350,,23.3,12.9,,310,117,-10
1/4/2015,275.1099731,328.3041729,531,345,,22.6,12.9,,318,119,-8.6
1/5/2015,30.1208422,453.5388317,551,339,,22,12.9,,320,117,-3.2
1/6/2015,0.163406485,376.2423972,530,328,,22.5,12.9,,320,114,-1.8
1/7/2015,0,404.9725345,503,316,,22.2,12.8,,320,114,-2.3
1/8/2015,0,450.6247788,500,312,,22.2,12.7,,320,112,-2.5
1/9/2015,0,400.292479,499,304,,22.5,12.7,,320,109,-4.5
1/10/2015,281.7385462,350.2107398,510,328,,22.5,12.6,,320,109,-4.5
1/11/2015,1814.283248,262.4244659,529,340,,23.1,12.6,,320,107,-3.9
1/12/2015,807.9583082,282.2353971,523,338,,23.1,12.6,,323,114,-5.1
1/13/2015,389.3939131,214.5702554,525,331,,22.9,12.5,,333,135,-4.4
1/14/2015,0,257.5978432,510,321,,22.2,12,,335,132,-8.2
1/15/2015,0,355.7671527,488,312,,21,11.9,,338,130,-7
1/16/2015,22.17215162,485.7558491,475,323,,22,12.3,,338,127,-2.7
1/17/2015,22.55107242,401.5229264,518,336,,21.7,12.2,,338,122,-6.3
1/18/2015,0,521.495211,469,320,,21.2,12,,338,122,-3.2
1/19/2015,1122.962328,436.0940558,489,326,,22.2,12.2,,338,117,-3.3
1/20/2015,0,260.8947251,499,322,,22,12.3,,345,124,-7
1/21/2015,0,183.7613894,481,313,,21,11.9,,345,122,-11.5
1/22/2015,0,257.7453216,433,290,,19,11,,345,122,-14.4
1/23/2015,0,311.7367617,421,304,,20.5,12,,345,119,-8.6
1/24/2015,27.68764269,324.0798035,484,338,,21,12.2,,345,119,-4.9
1/25/2015,0,435.6268712,514,345,,21,12.2,,345,114,-1.5
1/26/2015,0,565.4541597,511,321,,21.5,12,,345,114,2.6
1/27/2015,0,605.8056531,497,314,,21.7,12.1,,345,112,1.1
1/28/2015,0.892598454,445.3521228,499,312,,21.5,12.3,,348,112,-2.1
1/29/2015,132.8874868,449.7462351,491,310,,21.4,12.1,,348,112,-2.8
1/30/2015,711.628041,350.9277686,492,307,,21.4,12.2,,348,112,-1.9
1/31/2015,1112.445688,223.3304958,502,313,,22.2,12.3,,361,119,-3.1
2/1/2015,56.24404247,333.3847546,491,306,,21.2,11.6,,363,122,-8
2/2/2015,357.4141186,456.2798901,479,306,,21.1,12.2,,363,119,-4.8
2/3/2015,517.6969947,499.9574259,470,305,,21.5,12.2,,368,122,-1.6
2/4/2015,1335.883059,436.2518945,478,308,,21.9,12.2,,371,124,-1.9
2/5/2015,58.20641006,663.9329151,496,308,,21.4,12.1,,376,132,-1.5
2/6/2015,0.629850864,803.3479231,500,307,,20.8,11.9,,376,127,1.5
2/7/2015,0,808.4888243,479,306,,20.8,12.1,,376,124,1.9
2/8/2015,0,604.7382739,486,311,,21.5,12.5,,376,119,0.2
2/9/2015,14.14770366,696.2877983,483,312,,21.3,12.3,,376,119,1.3
2/10/2015,6.196894944,468.3304333,476,311,,22,13.1,,376,117,-1.6
2/11/2015,0,488.838302,472,310,,22.1,12.9,,378,119,-4.5
2/12/2015,3.496992677,477.8103175,467,304,,20.9,12.1,,378,119,-3.2
2/13/2015,0,534.1897411,462,306,,21.5,12.7,,378,119,-1.3
2/14/2015,0,679.7435917,456,307,,21.5,12.7,,378,117,0.5
2/15/2015,9.496180682,541.9971028,458,309,,21.9,13.2,,378,114,-2.8
2/16/2015,392.1956842,259.9840032,456,305,,22,13,,378,114,-10.2
2/17/2015,25.23144791,416.549572,425,291,,20.5,12,,384,122,-10.5
2/18/2015,10.7316794,623.7493624,418,287,,19,12,,384,122,-5.2
2/19/2015,7.959604958,669.1090631,450,303,,20.8,12.1,,384,119,-1.6
2/20/2015,1299.070173,555.1896424,463,305,,21.6,12.5,,386,117,-3.4
2/21/2015,681.0518586,332.8564091,459,303,,22.1,12.5,,391,122,-8.5
2/22/2015,3656.201663,302.0547817,442,299,,21.1,12.3,,404,135,-7.6
2/23/2015,1235.368533,371.5363236,460,309,,22.2,12.4,,424,170,-5.2
2/24/2015,2.965091173,479.8619556,461,300,,20.9,12,,432,170,-6.6
2/25/2015,1308.879311,395.3912717,446,302,,21,12.2,,434,160,-6.3
2/26/2015,1157.742176,319.6966926,423,294,,20.7,12.2,,442,165,-10.8
2/27/2015,392.0993208,283.9636545,434,303,,20.7,11.9,,447,168,-9.4
2/28/2015,2786.691226,384.6212483,411,282,,19.4,11.3,,452,165,-8.9
3/1/2015,2985.18416,450.5419402,452,311,,21.4,12,,478,206,-4.7
3/2/2015,4095.446427,479.3736884,462,321,,21.4,11.9,,508,211,-2.3
3/3/2015,1890.9322,364.4096866,486,312,,20.6,11,,544,221,-7.4
3/4/2015,11.19504603,258.0207322,443,304,,19.5,11.7,,572,244,-13.3
3/5/2015,78.92551816,494.7428178,375,272,,15.9,11,,572,229,-11.7
3/6/2015,145.3244093,593.6951242,416,305,,19.5,11,,574,216,-6.3
3/7/2015,42.73929816,669.1295956,434,305,,19.3,11.8,,574,208,-3.4
3/8/2015,0,612.0479749,432,310,,19.9,12.1,,582,201,-3.2
3/9/2015,0,597.7978567,423,307,,19.9,12.1,,582,196,-3.8
3/10/2015,0,646.4429183,444,336,,19.8,12.1,,582,190,-2.8
3/11/2015,26.29247185,753.9442174,460,339,,19.9,12.5,,582,185,-1
3/12/2015,3.637589256,677.2320627,467,341,,20.3,12.7,,582,183,-0.1
3/13/2015,0,708.3849521,482,343,,20.9,12.7,,582,180,-0.1
3/14/2015,1.427009225,796.2066496,490,348,,20.9,12.6,,582,178,-0.4
3/15/2015,2.632334463,928.4994384,502,357,,22.3,14.1,,582,173,3.6
3/16/2015,1.004290425,990.5378351,537,377,,26,16.9,,582,168,3.8
3/17/2015,2.77702314,1057.697453,608,427,,31.9,21.3,,574,163,5.1
3/18/2015,1690.170568,684.2788469,661,458,,40,25.7,,559,157,2.3
3/19/2015,0,662.9019537,760,508,,41.1,25.1,,561,160,-0.4
3/20/2015,1.289228916,865.3897912,709,463,,35.8,22.6,,561,157,-0.4
3/21/2015,0,903.6307658,634,448,,36.8,24.4,,561,155,0.9
3/22/2015,0,999.0834121,661,450,,39.7,27.2,,561,152,1.6
3/23/2015,1580.577766,977.5943603,675,453,,41.6,28.1,,561,150,1.3
3/24/2015,928.4777258,782.2960625,679,466,,43.2,28.5,,564,160,-2.4
3/25/2015,1034.14774,488.3372488,688,463,,41.8,27.3,,569,147,-4.8
3/26/2015,527.8361163,775.3640913,671,431,,34.5,24.3,,574,160,-1.7
3/27/2015,0,1016.43212,670,434,,39.5,26.1,,579,152,2.4
3/28/2015,1.584355332,1105.245172,690,448,,42.9,29.5,,577,147,4
3/29/2015,0,1129.746239,748,477,,51,35.3,,561,145,3.4
3/30/2015,0.744939282,1158.535542,790,489,,55,38.6,,556,142,3.1
3/31/2015,0,1171.263656,815,499,,57.9,40.7,,546,137,3.9
4/1/2015,109.4920812,973.8722653,852,517,,63.2,43.1,,531,135,2
4/2/2015,0.002315628,816.5868247,834,505,,58.2,38.5,,531,135,-0.8
4/3/2015,0.710435125,728.1095899,747,432,,52.6,34.8,,531,137,-4.9
4/4/2015,14.85957195,1002.08478,695,402,,46.8,32.4,,531,137,-0.7
4/5/2015,1.673045516,1246.472808,695,422,,48.3,32.8,,533,132,1.8
4/6/2015,0,1347.419972,698,424,,49.7,34.5,,531,130,4
4/7/2015,0,1275.190615,715,431,,52.1,35.5,,521,127,2.4
4/8/2015,140.6480139,1030.225392,711,437,,53.8,36.9,,521,124,-1.2
4/9/2015,28.49262997,852.1886575,719,445,,56.6,38,,511,122,-1.8
4/10/2015,0,958.529306,697,435,,54.4,36.7,,511,122,0.5
4/11/2015,0,1130.497056,686,435,,54.3,36.4,,511,122,2
4/12/2015,0,1141.91272,700,437,,54.4,36.2,,495,117,1.5
4/13/2015,12.0981851,1138.012036,726,440,,54.6,37,,493,114,2.3
4/14/2015,5.547022904,1365.433993,777,458,,61.5,41.2,,480,112,4.3
4/15/2015,1.23033371,735.7891962,827,480,,68.2,43.9,,457,107,-3.1
4/16/2015,3455.323004,748.0048784,805,476,,61.2,39,,457,107,-3
4/17/2015,6096.600694,574.9755252,843,509,,61,37.7,,480,107,-5.1
4/18/2015,3318.549634,589.6164556,814,479,,54.4,34.1,,511,140,-4.5
4/19/2015,514.377073,725.3586044,778,475,,55,33,,526,160,-2.3
4/20/2015,487.7945138,866.0541395,766,475,,51.8,30.9,,531,155,-0.7
4/21/2015,0,1085.170683,753,454,,50.3,30.5,,533,130,1
4/22/2015,177.3715881,1139.221549,726,445,,52.8,32.8,,536,127,1.9
4/23/2015,2.367850926,1091.23886,706,439,,52.7,32.8,,523,119,1.5
4/24/2015,26.64687518,1061.3444,706,431,,51.7,32.3,,518,117,0.5
4/25/2015,1582.577008,853.2644081,677,420,,48.9,30.4,,508,114,0.8
4/26/2015,988.9568991,811.6534447,698,441,,48.5,30.4,,526,124,0.4
4/27/2015,306.0472594,928.7379753,681,423,,45.9,29.4,,528,127,0.9
4/28/2015,3.671048093,1127.655371,634,410,,46,30.7,,518,119,2.4
4/29/2015,0,1255.204839,649,422,,54.6,36.5,,508,112,4.3
4/30/2015,10.53628412,1357.743572,769,457,,68.4,44.8,,495,107,5.6
5/1/2015,65.09799931,1247.00266,844,488,,77.2,50.1,,467,102,4.5
5/2/2015,23.29152429,1263.67041,914,510,,84.2,54.1,,460,99,5.3
5/3/2015,140.0213806,1239.628236,969,545,,101,62,,419,97,4.2
5/4/2015,641.1876438,1086.672847,1020,577,,104,64.7,,396,91,3.6
5/5/2015,5646.14218,891.2512308,1040,601,,120,71.7,,381,89,3.2
5/6/2015,4443.686812,716.3931471,1770,796,,133,79.7,,389,97,2.2
5/7/2015,291.8651499,1066.400251,1880,762,,134,79.8,,419,112,2.7
5/8/2015,2148.037632,1084.832936,1550,710,,129,75.5,,411,102,2.4
5/9/2015,3686.85554,822.3035383,1480,718,,126,73.1,,427,112,-1
5/10/2015,1347.094571,675.6381451,1440,718,,115,67.4,,437,117,-1.7
5/11/2015,59.58637982,1124.908282,1290,666,,103,63.1,,442,109,0.5
5/12/2015,153.9730911,1442.682122,1230,649,,104,64.9,,437,102,5.1
5/13/2015,40.1063305,1149.801526,1200,646,,107,69.2,,419,97,4.2
5/14/2015,130.753993,1213.710876,1230,653,,108,69.7,,414,91,4.1
5/15/2015,939.2899067,908.7188098,1260,670,,109,69.7,,399,89,0.3
5/16/2015,1506.364557,911.3717215,1250,656,,100,64.8,,406,97,-0.4
5/17/2015,1550.462274,926.5504025,1230,633,,91.6,60.7,,417,109,1.7
5/18/2015,1890.791838,1255.725098,1210,621,,90.9,60.7,,429,97,3.6
5/19/2015,2455.625862,900.0419319,1300,662,,115,72.4,,427,99,1.3
5/20/2015,35.52706898,1121.15414,1320,637,,110,69.2,,439,99,2.7
5/21/2015,2220.472336,1245.168453,1230,605,,110,66.2,,434,99,4.1
5/22/2015,1214.252391,1078.329649,1410,683,,125,71,,432,97,3.1
5/23/2015,862.8708944,1057.619492,1490,731,,135,75.5,,439,104,1.4
5/24/2015,2392.137475,964.4509007,1470,723,,126,69.1,,442,99,0.9
5/25/2015,1155.810501,997.5127998,1520,753,,127,70.5,,455,114,2.3
5/26/2015,484.2308243,1171.869408,1570,764,,131,73.8,,452,102,3.8
5/27/2015,510.3292941,1228.452272,1610,768,,141,80.4,,444,102,5.4
5/28/2015,352.7081589,1186.340977,1700,824,,168,94.3,,432,97,4
5/29/2015,2.162066628,1218.504125,1820,881,,175,101,,419,91,3.3
5/30/2015,23.52844919,1428.584339,1780,860,,169,100,,409,89,6.3
5/31/2015,23.69247595,1554.285719,1990,959,,206,126,,381,84,8.1
6/1/2015,6.27633064,1560.368553,2470,1170,,255,165,,353,76,8.1
6/2/2015,0,1784.891524,3260,1540,,304,200,,330,69,8.8
6/3/2015,0,1749.764131,3750,1850,,332,218,,295,61,9
6/4/2015,0,1814.016766,4000,2220,,595,571,,259,53,9
6/5/2015,444.9677479,1286.501781,4370,2640,,846,824,,224,46,5.6
6/6/2015,445.7969969,960.16791,4620,2960,,921,834,,211,38,4.3
6/7/2015,140.2398355,1343.586587,4300,2730,,872,784,,190,36,6.4
6/8/2015,0.557102131,1524.513117,4250,2670,,874,737,,152,28,7.8
6/9/2015,1.293473215,1642.315308,4400,2690,,859,721,,112,20,9.8
6/10/2015,2168.326549,1118.221331,4930,3050,,1020,966,,66,10,7.1
6/11/2015,2741.137967,1090.928793,5650,3380,,1120,1050,,43,8,5.7
6/12/2015,30.59117631,1228.186473,6850,3580,,1140,1040,,10,3,6.8
6/13/2015,689.4007288,1472.354999,5890,3350,,1070,1070,,0,0,7.2
6/14/2015,43.72908967,1411.720276,6310,3410,,1050,1010,,0,0,8.1
6/15/2015,183.3932854,1538.627425,5590,3130,,965,925,,0,0,9.2
6/16/2015,3021.399251,1584.709097,5670,3310,,1040,1110,,0,0,8.4
6/17/2015,1.022775475,1688.179527,7070,4120,,1410,1300,,0,0,10.6
6/18/2015,0.389102802,1879.274298,7040,4300,,1350,1300,,0,0,12.1
6/19/2015,3.183181921,2005.950773,6630,4250,,1110,1090,,0,0,12.9
6/20/2015,0,1993.487275,6460,4110,,1060,1040,,0,0,12.9
6/21/2015,0,2124.434237,6230,3990,,1090,1070,,0,0,13.7
6/22/2015,0,2229.438635,6020,3770,,1010,969,,0,0,14.1
6/23/2015,0,1961.120271,5550,3440,,956,918,,0,0,14.2
6/24/2015,135.802108,1780.096053,5130,3160,,922,871,,0,0,12
6/25/2015,0,1754.066973,4700,2880,,874,818,,0,0,12.4
6/26/2015,0,1787.709362,4450,2680,,816,721,,0,0,13.4
6/27/2015,0,1782.532184,4210,2590,,812,686,,0,0,13.8
6/28/2015,147.987283,1804.693407,3890,2390,,713,596,,0,0,13.9
6/29/2015,0,1687.077613,3700,2270,,662,594,,0,0,13.9
6/30/2015,110.832793,1844.599834,3550,2210,,640,490,,0,0,15.5
7/1/2015,114.1358509,1570.429543,3360,2070,,583,430,,0,0,14.3
7/2/2015,219.0573079,1436.422129,3120,1880,,532,399,,0,0,13.9
7/3/2015,226.9458938,1477.95014,2910,1810,,499,364,,0,0,11.7
7/4/2015,564.4991883,1498.637399,2900,1720,,436,322,,0,0,11.3
7/5/2015,1641.759901,1215.194514,2770,1650,,395,299,,0,0,9.8
7/6/2015,629.6451576,1212.066343,2710,1730,,486,358,,0,0,9.3
7/7/2015,3127.337902,1063.346547,2410,1510,,316,213,,0,0,8.4
7/8/2015,3373.249403,923.8307018,2710,1710,,413,297,,0,0,6.8
7/9/2015,1273.87274,1193.512354,3110,1860,,433,345,,0,0,7.6
7/10/2015,355.2840335,1291.361212,2720,1630,,339,290,,0,0,8.1
7/11/2015,434.6994377,1390.580992,2290,1460,,295,257,,0,0,9.4
7/12/2015,74.7474228,1593.542995,2080,1400,,294,264,,0,0,11.9
7/13/2015,1003.271281,1487.002674,2090,1340,,268,245,,0,0,11.8
7/14/2015,1651.081218,1275.004804,1950,1240,,259,244,,0,0,9.1
7/15/2015,300.4893235,1227.85889,2100,1300,,284,263,,0,0,8.5
7/16/2015,197.868696,1383.72436,1910,1160,,250,231,,0,0,10
7/17/2015,95.16155509,1593.495052,1800,1090,,224,209,,0,0,11.3
7/18/2015,632.7644,1516.617443,1720,1050,,201,184,,0,0,9.8
7/19/2015,290.7459234,1120.781384,1740,1050,,191,177,,0,0,9
7/20/2015,1873.605658,1279.454509,1650,1010,,178,164,,0,0,9.5
7/21/2015,2267.429328,975.8279354,1850,1110,,173,148,,0,0,8.8
7/22/2015,506.1689461,1328.678223,1930,1100,,175,159,,0,0,10.3
7/23/2015,9.157671811,1651.044639,1750,1030,,157,138,,0,0,12.1
7/24/2015,1096.1651,1223.577815,1600,972,,131,105,,0,0,8.9
7/25/2015,305.3055755,1458.713427,1680,1040,,137,114,,0,0,10.7
7/26/2015,148.1758196,1443.775455,1560,966,,140,121,,0,0,10.2
7/27/2015,10.34462461,1665.835458,1450,884,,99.1,76.5,,0,0,12.1
7/28/2015,0,1659.845244,1350,817,,82.9,69.4,,0,0,11.1
7/29/2015,0,1484.682131,1240,757,,84.9,80.3,,0,0,11.5
7/30/2015,0,1521.774343,1250,740,,123,124,,0,0,12.7
7/31/2015,8.300805733,1541.445167,1160,734,,114,106,,0,0,11.7
8/1/2015,110.3542115,1490.322687,1140,712,,107,105,,0,0,10.9
8/2/2015,1725.391263,1171.538837,1150,716,,112,108,,0,0,10.6
8/3/2015,1243.331019,1065.223262,1360,831,,123,107,,0,0,9.3
8/4/2015,351.2052598,1423.194956,1320,787,,101,95.9,,0,0,10
8/5/2015,0,1617.03659,1230,737,,98.4,98.3,,0,0,12.4
8/6/2015,0,1650.310551,1140,672,,63.6,65.9,,0,0,12.1
8/7/2015,298.827823,1281.321286,1090,669,,60.4,64.2,,0,0,10.1
8/8/2015,107.4398375,1241.104691,1110,662,,62.7,67.4,,0,0,9.6
8/9/2015,3.805045976,1329.58394,1070,652,,69.2,74.5,,0,0,10.1
8/10/2015,134.3090139,1448.664653,1010,664,,111,128,,0,0,12.3
8/11/2015,1818.424456,1079.453146,1000,636,,79.9,90.5,,0,0,11.3
8/12/2015,252.9976191,1239.841501,991,632,,94.8,89,,0,0,11.9
8/13/2015,81.69807578,1300.851423,963,603,,80.6,74.1,,0,0,12.8
8/14/2015,18.38525427,1316.181851,924,588,,88,81.1,,0,0,13.6
8/15/2015,402.8948912,1497.45168,927,595,,82.8,75.5,,0,0,14.4
8/16/2015,457.0030935,1283.472753,902,575,,73.3,66.7,,0,0,12.9
8/17/2015,1212.35801,1326.778929,887,572,,71.9,65.3,,0,0,10.2
8/18/2015,189.8988586,1452.425023,897,572,,68.3,61.6,,0,0,8.5
8/19/2015,0,1321.525062,863,553,,56,50.3,,0,0,7.6
8/20/2015,0,1475.852498,841,547,,52.8,47.4,,0,0,9.3
8/21/2015,17.86963974,1632.333683,820,538,,50,44.7,,0,0,10.5
8/22/2015,0,1675.87047,806,533,,47.3,41.4,,0,0,11.6
8/23/2015,0,1418.075716,785,525,,45.8,39.9,,0,0,11.5
8/24/2015,0,1327.1612,794,513,,44.1,36.8,,0,0,11.5
8/25/2015,69.12285223,1518.957919,738,504,,43.3,35,,0,0,12.3
8/26/2015,1527.846319,1201.781896,734,500,,42.9,35.7,,0,0,10.9
8/27/2015,3024.496995,815.4096823,843,538,,49.9,41.4,,0,0,8.6
8/28/2015,191.4343071,1061.27447,1060,649,,60.2,46.9,,0,0,8.9
