Montana (PST) SNOTEL Site Hoodoo Basin - NRCS National Water and Climate Center ,,,,,,,,
,,,,,,,,
Site Id,Date,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,SNWD.I-1 (in) 
530,1/12/2015,17.1,25.4,-1.6,0.9,-1.6,-0.9,63
530,1/13/2015,17.1,25.4,-2.8,0.8,-2.8,-1.5,61
530,1/14/2015,17.1,25.4,-5.3,-2.3,-5.3,-3.6,61
530,1/15/2015,17.1,25.4,-2.3,-0.9,-7.8,-4,60
530,1/16/2015,17.1,25.4,-2.3,0.4,-3.3,-1.7,59
530,1/17/2015,17.7,25.9,-2.8,-0.2,-2.8,-1.3,64
530,1/18/2015,18.2,26.3,0.5,0.5,-6,-2,66
530,1/19/2015,19.5,27.6,-1.3,2.1,-1.3,0.2,72
530,1/20/2015,19.9,28,-3.1,-0.3,-3.2,-1.8,74
530,1/21/2015,19.9,28.1,-5.7,-2.1,-6.9,-4.1,73
530,1/22/2015,19.9,28.1,-6.2,-3.4,-8.7,-6,72
530,1/23/2015,20,28.1,-3.2,0.5,-6.3,-3.2,71
530,1/24/2015,20.1,28.2,1.7,1.7,-3.3,-0.6,70
530,1/25/2015,20.3,28.6,3.8,4.1,1.5,2.5,69
530,1/26/2015,20.3,28.7,1.7,5.9,1.7,3.9,67
530,1/27/2015,20.3,28.7,2.9,11.7,1.7,5.6,65
530,1/28/2015,20.3,28.7,1,9.3,1,4.9,64
530,1/29/2015,20.2,28.7,-2.9,1.7,-3.2,-0.3,64
530,1/30/2015,20.2,28.7,-2.4,3.2,-3.7,-1.2,64
530,1/31/2015,20.2,28.7,-2.7,2.9,-3,-1,63
530,2/1/2015,20.2,28.7,-7,-1.2,-7,-3.3,63
530,2/2/2015,20.4,28.9,-1.6,-0.8,-7.3,-3.2,64
530,2/3/2015,20.9,29.3,0.3,0.7,-1.6,-0.5,68
530,2/4/2015,21.2,29.7,-2.2,0.5,-2.4,-0.5,69
530,2/5/2015,21.4,29.8,0.6,1.3,-5.1,-1.3,70
530,2/6/2015,21.7,30.1,3.3,3.5,0.3,2,70
530,2/7/2015,22,30.8,3.6,6.2,1.8,3.7,68
530,2/8/2015,22.8,32.4,1,3.7,1,2.5,70
530,2/9/2015,23.2,32.9,2,3.6,0.5,1.6,74
530,2/10/2015,23.9,33.8,0.8,4,0.7,2,74
530,2/11/2015,24,34,0.8,2.4,0.2,1.2,75
530,2/12/2015,24,34,1.9,3.4,-0.7,1.6,73
530,2/13/2015,24,34,2.6,6.3,1.2,2.8,72
530,2/14/2015,24,34,4.4,9,0.6,3.9,72
530,2/15/2015,24,34,0.6,5.1,0.6,2.7,71
530,2/16/2015,23.9,34,-3.4,2.1,-3.4,-0.5,70
530,2/17/2015,23.8,34,-4.9,1.2,-4.9,-2.7,70
530,2/18/2015,23.8,34,-2.1,2.8,-6.1,-1.8,70
530,2/19/2015,23.8,34,0.9,6.1,-4,1.2,69
530,2/20/2015,23.9,34.1,-1,2.3,-1.1,-0.2,70
530,2/21/2015,24.2,34.4,-2.4,0.9,-2.4,-1.2,73
530,2/22/2015,24.5,34.6,-13.6,-2.4,-13.6,-6.4,77
530,2/23/2015,24.5,34.6,-11.4,-5.7,-16.7,-11.7,76
530,2/24/2015,24.5,34.6,-5.1,0.1,-11.7,-6.1,74
530,2/25/2015,24.5,34.6,-2.3,2.1,-6.5,-2.2,73
530,2/26/2015,24.5,34.6,-5.7,2,-5.7,-2.1,73
530,2/27/2015,24.5,34.6,-4.8,0.4,-6.9,-3.9,72
530,2/28/2015,24.4,34.6,-8.9,-0.3,-8.9,-4.8,72
530,3/1/2015,24.2,34.6,-11,-4.3,-11.6,-8.7,72
530,3/2/2015,24.2,34.6,-6.2,0.4,-11.6,-5.6,71
530,3/3/2015,24.4,34.8,-10.3,0.7,-10.3,-4.6,74
530,3/4/2015,24.4,34.8,-12.2,-5.4,-16.3,-10.5,74
530,3/5/2015,24.3,34.8,-6.3,-2.6,-12.3,-7.3,73
530,3/6/2015,24.2,34.9,-0.1,3.7,-6.9,-1.3,73
530,3/7/2015,24,34.9,0.7,7.9,-0.8,3.1,72
530,3/8/2015,24,35,0.6,8,-0.3,3.3,72
530,3/9/2015,23.9,35,-0.4,6.9,-0.4,2.5,71
530,3/10/2015,23.9,35,1.5,7.9,-0.9,3.4,71
530,3/11/2015,23.9,35,5.5,11.5,0.3,5.4,70
530,3/12/2015,23.9,35,3.4,8.1,2.5,4.6,69
530,3/13/2015,24,35.2,1.1,4.8,0.9,3,68
530,3/14/2015,24,35.2,6.7,12.4,-0.3,5.5,67
530,3/15/2015,24.2,36.2,5,9,4.6,6.1,65
530,3/16/2015,24.5,38,2.5,6.3,2.1,4.6,63
530,3/17/2015,24,38.2,1.9,5.7,0.4,2.5,63
530,3/18/2015,24.2,38.7,0.1,4.8,0.1,2.2,63
530,3/19/2015,24.3,38.9,0,1.4,-0.1,0.5,64
530,3/20/2015,24.3,39,3.1,5.4,-1.6,1.7,63
530,3/21/2015,24.3,39,4,11.1,0.5,5.6,62
530,3/22/2015,24.5,39.2,-0.9,7.3,-0.9,2.5,63
530,3/23/2015,24.4,39.2,2.3,8.3,-2.9,2.5,62
530,3/24/2015,24.8,39.4,-1.7,3.1,-1.7,0.5,66
530,3/25/2015,25.2,39.7,-1.5,0.9,-3.1,-1.4,70
530,3/26/2015,25.3,40,1.5,2.3,-1.6,0.2,69
530,3/27/2015,25.3,40,3.1,6.7,1.5,3.7,67
530,3/28/2015,25.1,40,7.6,14.1,2.8,7.6,64
530,3/29/2015,25.6,40.7,0.4,7.7,0.1,2,67
530,3/30/2015,25.6,40.8,1.9,4.4,-0.3,2,66
530,3/31/2015,25.6,40.8,4.4,12.2,1,5.9,65
530,4/1/2015,25.8,41,-1.9,6.5,-1.9,2.2,67
530,4/2/2015,26.1,41.2,-3.6,0.3,-3.8,-2.4,69
530,4/3/2015,26.2,41.4,-3,0.3,-4.2,-2.5,70
530,4/4/2015,26.2,41.4,-2.7,3,-3.9,-0.8,69
530,4/5/2015,26.3,41.6,-5,2.1,-5.1,-1.2,71
530,4/6/2015,26.4,41.7,-1.4,5,-5.7,-0.6,72
530,4/7/2015,26.9,42.1,-5,1.4,-5.2,-1.9,77
530,4/8/2015,27,42.3,-0.7,7,-5.7,0,75
530,4/9/2015,27,42.3,-0.7,8.6,-1.9,1.9,73
530,4/10/2015,27,42.3,0,8.4,-1.8,2.1,72
530,4/11/2015,27.2,42.5,2,9.3,-1.9,4,70
530,4/12/2015,28.1,43.4,-2.8,2.2,-2.8,-0.2,79
530,4/13/2015,28.3,43.6,-5.1,-0.7,-5.1,-3.1,79
530,4/14/2015,28.3,43.7,4.3,10.1,-5.1,3,75
530,4/15/2015,28.5,43.9,-3.6,4.3,-3.6,-0.9,76
530,4/16/2015,28.5,43.9,-4,3.3,-4.4,-1.4,76
530,4/17/2015,28.4,44,1.6,11.5,-4.6,3,75
530,4/18/2015,28.3,44,3.5,14.9,1.4,7.3,73
530,4/19/2015,28.2,44.1,1.7,12.4,1.5,6.3,72
530,4/20/2015,28,44.1,2.9,12.4,0.2,5.7,71
530,4/21/2015,27.8,44.1,4.4,13.9,1.6,7.2,70
530,4/22/2015,27.6,44.1,5,15.4,3.2,8.2,68
530,4/23/2015,27.4,44.1,-0.7,6.7,-0.8,3,68
530,4/24/2015,27.3,44.1,1.4,8.1,-2.6,2.5,68
530,4/25/2015,27.4,44.2,-2.4,3.6,-2.4,0.8,69
530,4/26/2015,27.5,44.2,-0.3,6,-3.1,0.8,69
530,4/27/2015,27.6,44.4,-1.2,4.8,-1.3,0.8,69
530,4/28/2015,27.5,44.5,4.2,10.9,-2.6,4.4,68
530,4/29/2015,27.2,44.6,7.1,17.9,2.9,10,67
530,4/30/2015,26.9,44.6,0,7.3,-0.4,4.4,66
530,5/1/2015,26.8,44.6,2.7,8.9,-1,3.9,66
530,5/2/2015,26.5,44.6,6.6,14.1,2.3,8.1,64
530,5/3/2015,26.2,44.6,2.2,11.9,2.1,7.1,64
530,5/4/2015,26,44.6,4.6,15.2,0.9,7.2,62
530,5/5/2015,25.5,44.6,5.7,16.6,3.1,9.8,61
530,5/6/2015,25.2,44.7,-0.1,9.1,-0.1,4.6,60
530,5/7/2015,25,44.7,3,8.9,-1.5,3.8,59
530,5/8/2015,24.6,44.7,2.6,11.4,2,5.5,58
530,5/9/2015,24.4,44.7,0.3,11.4,0.3,5.2,58
530,5/10/2015,24.1,44.7,2.3,12.4,-1,5.2,56
530,5/11/2015,23.7,44.7,4.1,14,0.7,6.8,55
530,5/12/2015,23.4,44.7,5.3,12,3.4,6.9,54
530,5/13/2015,23.1,44.7,4.5,10.6,2.4,6,52
530,5/14/2015,22.8,44.7,3.4,9.7,1.7,4.3,52
530,5/15/2015,22.2,44.8,3.8,11.5,3,6.2,51
530,5/16/2015,21.8,44.8,6.3,11.9,3.5,7,49
530,5/17/2015,21.3,44.9,3.5,9.7,3,6.2,48
530,5/18/2015,20.6,45,0.9,9.2,0.9,5.1,46
530,5/19/2015,20.2,45.2,2.1,13.6,-0.5,5.9,45
530,5/20/2015,19.7,45.2,5,12.1,1.3,6.6,43
530,5/21/2015,19.1,45.2,6.7,16.1,3,8.9,41
530,5/22/2015,18.5,45.2,6.1,17.4,5.3,10.2,39
530,5/23/2015,17.6,45.2,7.6,18.3,5.2,11,37
530,5/24/2015,16.8,45.2,5.7,17,5.3,9.9,36
530,5/25/2015,16.2,45.3,5.5,14.1,4.8,8,34
530,5/26/2015,15.7,45.4,3.8,13.2,3.8,7.2,33
530,5/27/2015,15.1,45.5,5,14.3,3.4,7,31
530,5/28/2015,14.5,45.5,5.6,11.4,4.7,7.3,30
530,5/29/2015,14,45.9,5.9,14.6,4.7,8.1,29
530,5/30/2015,13.1,46,9.7,18.3,5.3,10.9,26
530,5/31/2015,12.1,46,7.7,17.1,7.5,10.8,24
530,6/1/2015,10.8,46.2,9.2,20,7.1,12.8,21
530,6/2/2015,9.7,46.3,6.2,15.7,5.7,10.8,20
530,6/3/2015,8.8,46.5,5.8,9.6,5.4,7.1,18
530,6/4/2015,8.1,46.7,4.4,11.7,4.4,6.9,16
530,6/5/2015,7.4,46.7,7.5,17.5,3.4,9.2,14
530,6/6/2015,6.4,46.9,9.7,19.7,6.4,12.6,12
530,6/7/2015,5.2,47,10.6,21.1,8.4,14.4,9
530,6/8/2015,3.7,47,12.2,22.6,9.7,16,6
530,6/9/2015,1.8,47.1,14.1,24.9,11.2,17.8,2
530,6/10/2015,0,47.5,12.8,24.4,12.7,18.4,0
530,6/11/2015,0,48.1,11.4,24.2,11.4,17.1,0
530,6/12/2015,0,48.1,12.1,21.1,11.1,15.5,0
530,6/13/2015,0,48.1,7.6,15.5,7.6,11.8,0
530,6/14/2015,0,48.1,5.3,14.5,4.6,8.9,0
530,6/15/2015,0,48.1,7.6,17.6,4.3,10.7,0
530,6/16/2015,0,48.1,9.1,19.6,6.1,12.2,0
530,6/17/2015,0,48.1,11.9,20.8,8.1,13.9,0
530,6/18/2015,0,48.1,11.8,20.8,10,15.2,0
530,6/19/2015,0,48.1,12.2,22,10.4,15.6,0
530,6/20/2015,0,48.1,8.3,17.1,8.3,12.7,0
530,6/21/2015,0,48.1,7.9,17.2,6.2,11.1,0
530,6/22/2015,0,48.1,11,18.7,7.5,12.8,0
530,6/23/2015,0,48.1,11,19.1,5.3,13.7,0
530,6/24/2015,0,48.1,9.6,21.3,9.6,14.6,0
530,6/25/2015,0,48.1,12,22.8,9.4,15.5,0
530,6/26/2015,0,48.1,13.3,23,11.2,16.7,0
530,6/27/2015,0,48.1,17.2,28.7,12.4,20.3,0
530,6/28/2015,0,48.1,19.4,29.8,16.1,22.4,0
530,6/29/2015,0,48.1,20.8,31,17.5,23.8,0
530,6/30/2015,0,48.1,16.8,27.7,16.8,20.9,0
530,7/1/2015,0,48.1,14.9,24.7,14.8,19,0
530,7/2/2015,0,48.1,15.6,25.6,13.8,19.2,0
530,7/3/2015,0,48.1,16.6,27.6,13.8,20,0
530,7/4/2015,0,48.1,16.8,27.1,15,20.7,0
530,7/5/2015,0,48.1,16.1,26.7,15.4,20.5,0
530,7/6/2015,0,48.1,8.9,20.4,8.9,15.1,0
530,7/7/2015,0,48.1,14.2,23.2,7.2,15,0
530,7/8/2015,0,48.1,10.8,22,10.8,15.2,0
530,7/9/2015,0,48.1,14.6,24,8.6,16.2,0
530,7/10/2015,0,48.1,15.8,26.4,13.5,19.5,0
530,7/11/2015,0,48.1,11,23.4,11,16,0
530,7/12/2015,0,48.1,10.7,14.2,10.7,12,0
530,7/13/2015,0,48.1,9.9,18.4,9.9,12.7,0
530,7/14/2015,0,48.1,9.4,17.5,9.4,12.2,0
530,7/15/2015,0,48.1,10.9,18.4,7.1,12.6,0
530,7/16/2015,0,48.1,11.6,19.8,10,14.3,0
530,7/17/2015,0,48.1,6.9,15,6.9,10.7,0
530,7/18/2015,0,48.1,8.6,14.5,6.8,10.2,0
530,7/19/2015,0,48.1,12.3,20,7.7,13.4,0
530,7/20/2015,0,48.1,13.7,23.2,11.4,16.6,0
530,7/21/2015,0,48.1,14.7,24.7,12.8,18.6,0
530,7/22/2015,0,48.1,12.3,22,11.8,16.4,0
530,7/23/2015,0,48.1,12,19.7,11.2,14.6,0
530,7/24/2015,0,48.1,9.7,20.5,8.6,14,0
530,7/25/2015,0,48.1,12.2,20.4,9.1,14.6,0
530,7/26/2015,0,48.1,9.5,19.3,8.9,13.8,0
530,7/27/2015,0,48.1,8.1,15.3,8.1,10.1,0
530,7/28/2015,0,48.1,4.7,10.9,4.5,7.3,0
530,7/29/2015,0,48.1,7.7,15.2,4.3,9.1,0
530,7/30/2015,0,48.1,11.8,21.1,6.4,13.6,0
530,7/31/2015,0,48.1,14.2,24.5,10.6,17.4,0
530,8/1/2015,0,48.1,16.2,27.6,14.2,19.8,0
530,8/2/2015,0,48.1,15.9,27,15.9,20.8,0
530,8/3/2015,0,48.1,18,28.2,14.4,20.5,0
530,8/4/2015,0,48.1,14.5,27,14.3,19.9,0
530,8/5/2015,0,48.1,13.6,21.3,11.7,16.2,0
530,8/6/2015,0,48.1,10.7,18.2,9.1,13.1,0
530,8/7/2015,0,48.1,8,14.7,7.9,10.7,0
530,8/8/2015,0,48.1,11,21.2,6.1,13.5,0
530,8/9/2015,0,48.1,12.3,21.3,10.1,15.1,0
530,8/10/2015,0,48.2,12.8,22.3,12.1,15.5,0
530,8/11/2015,0,48.2,11.5,25.4,11.2,17,0
530,8/12/2015,0,48.2,17.9,26.6,11.3,18.1,0
530,8/13/2015,0,48.2,18.8,27.2,17.5,21.3,0
530,8/14/2015,0,48.2,18.5,29,16.2,21.8,0
530,8/15/2015,0,48.2,11.9,27.1,11.9,19.9,0
530,8/16/2015,0,48.2,9.3,16.2,8.8,11.4,0
530,8/17/2015,0,48.2,9.7,17.7,7.4,12,0
530,8/18/2015,0,48.2,11.2,18.3,9.3,13.1,0
530,8/19/2015,0,48.2,11.8,17.6,10.2,13.7,0
530,8/20/2015,0,48.2,14.5,19.5,10.5,15.1,0
530,8/21/2015,0,48.2,13.1,20.1,10.8,15.7,0
530,8/22/2015,0,48.2,6.8,15.5,6.8,11.8,0
530,8/23/2015,0,48.2,8.6,16.1,3.4,9.7,0
530,8/24/2015,0,48.2,14.1,20.9,7.4,14.3,0
530,8/25/2015,0,48.2,14,21.3,13.8,16.8,0
530,8/26/2015,0,48.2,15.6,24.9,12,18,0
530,8/27/2015,0,48.4,17.7,27,14.2,20.1,0
530,8/28/2015,0,48.4,12.6,22,12.6,17.6,0
530,8/29/2015,0,48.4,13.7,22.3,12.4,16.2,0
530,8/30/2015,0,48.4,8.6,20,8.6,15.1,0
530,8/31/2015,0,48.5,6.2,12.1,5.8,8.1,0
530,9/1/2015,0,48.5,8.6,12.7,5.4,8.9,0
530,9/2/2015,0,48.5,10.7,18.3,6.2,12.1,0
530,9/3/2015,0,48.5,6.2,11.7,6.1,9.3,0
530,9/4/2015,0,48.9,2.3,8,2.3,5.4,0
530,9/5/2015,0,49,6.9,10.3,2,6.1,0
530,9/6/2015,0.2,49.6,1.6,7,1.2,3.8,1
530,9/7/2015,0,49.7,4.2,6.6,1.5,4.2,0
530,9/8/2015,0,49.7,3.7,8.8,3.5,5.3,0
530,9/9/2015,0,49.8,7.4,12,3.4,8.1,0
530,9/10/2015,0,49.8,9.6,16.9,6.3,11.5,0
530,9/11/2015,0,49.8,11.2,19.2,7.8,13.1,0
530,9/12/2015,0,49.8,12.6,21.7,9.7,14.9,0
530,9/13/2015,0,49.9,16.2,22.6,11.4,16.7,0
530,9/14/2015,0,49.9,9.2,17.3,9.2,13.7,0
530,9/15/2015,0,49.9,5.3,13.8,5.3,8.9,0
530,9/16/2015,0,49.9,3.2,6.4,2,3.6,0
530,9/17/2015,0,49.9,3,5.1,1.3,3,0
530,9/18/2015,0,49.9,4.2,6.2,1.6,4.5,0
530,9/19/2015,0,50.1,4.6,7.6,4.1,5.4,0
530,9/20/2015,0,50.1,9.4,12.7,4.1,8.9,0
530,9/21/2015,0,50.1,10.9,15.7,6.5,11.8,0
530,9/22/2015,0,50.1,7.3,13.9,7.2,10.1,0
530,9/23/2015,0,50.1,8.5,15.3,6.9,10.5,0
530,9/24/2015,0,50.1,7.8,16.7,6.5,11,0
530,9/25/2015,0,50.1,11.8,19.9,7.4,13.3,0
530,9/26/2015,0,50.1,11.1,21.4,10.9,15.1,0
530,9/27/2015,0,50.1,5.9,13.8,5.9,10.9,0
530,9/28/2015,0,50.1,4.1,12.2,1.2,6.2,0
530,9/29/2015,0,50.1,6.5,14.5,2.8,7.8,0
530,9/30/2015,0,50.1,10.8,18,6.4,11.8,0
530,10/1/2015,0,0,12.8,18.5,10.4,13.9,0
530,10/2/2015,0,0,9.4,14.8,9.4,12.8,0
530,10/3/2015,0,0,7.2,14.7,6.8,10.4,0
530,10/4/2015,0,0,4.2,8.5,4.2,6.2,0
530,10/5/2015,0,0,3.7,9.3,0.1,4.5,0
530,10/6/2015,0,0,7.1,12.9,3,7.6,0
530,10/7/2015,0,0.2,10.2,15.9,6.8,11.3,0
530,10/8/2015,0,0.3,8.9,11.3,7.6,9.3,0
530,10/9/2015,0,0.3,9.1,12.7,8,9.7,0
530,10/10/2015,0,0.3,11.1,17.7,7.7,12.6,0
530,10/11/2015,0,0.5,4.3,16.7,4.3,11.9,0
530,10/12/2015,0,1,4.1,6.4,3,4.2,0
530,10/13/2015,0,1,8.2,13.2,2.8,8.4,0
530,10/14/2015,0,1,7,11.5,5.4,9.1,0
530,10/15/2015,0,1,6.2,12.6,5.1,8.1,0
530,10/16/2015,0,1,6.8,12.2,4.4,7.7,0
530,10/17/2015,0,1.1,9.2,14.7,5.7,9.8,0
530,10/18/2015,0,1.1,9.8,19.3,7.2,12.3,0
530,10/19/2015,0,1.1,7.2,11,7.2,8.8,0
530,10/20/2015,0,1.5,5.1,8.1,4.9,6.6,0
530,10/21/2015,0,1.5,2.3,7.1,2.3,5.1,0
530,10/22/2015,0,1.5,3.8,9.4,1.9,4.7,0
530,10/23/2015,0,1.5,1.7,7.5,1.6,4.5,0
530,10/24/2015,0,1.5,1.4,7,-0.2,2.5,0
530,10/25/2015,0,1.5,4,9.1,0.9,4.8,0
530,10/26/2015,0,1.5,4.4,7.9,2.6,4.8,0
530,10/27/2015,0,1.8,1.5,4.5,1.5,2.9,0
530,10/28/2015,0,1.8,0.4,3.2,-0.1,1.5,0
530,10/29/2015,0,1.9,2.5,5.8,0,2.3,0
530,10/30/2015,0,1.9,2.3,3,1.3,2.2,0
530,10/31/2015,0,2.9,4.8,5.6,1.6,3.3,0
530,11/1/2015,0,5.6,3.4,6.7,2.9,5.3,0
530,11/2/2015,0,5.8,0.9,4.2,0.6,2.4,0
530,11/3/2015,0,5.9,0.1,2,0.1,0.9,0
530,11/4/2015,0,5.9,-0.8,1.1,-0.8,-0.2,0
530,11/5/2015,0,5.9,-3.3,0.5,-3.7,-1.4,0
530,11/6/2015,0.3,6.2,-4.1,-2,-4.5,-2.8,4
530,11/7/2015,0.3,6.3,-0.9,-0.8,-4.4,-2.4,2
530,11/8/2015,0.3,6.3,0.3,2.8,-2.7,0.3,2
530,11/9/2015,0.3,6.4,0.5,4.3,-1,1.4,2
530,11/10/2015,1,7,-1.4,1.6,-1.4,0.4,8
530,11/11/2015,1,7,-2.7,-0.6,-4.1,-2.1,7
530,11/12/2015,1.2,7.1,-3.2,-1.8,-3.3,-2.7,8
530,11/13/2015,1.3,7.3,-1.5,-1.5,-3.7,-2.8,8
530,11/14/2015,2.2,8.2,1.8,2.4,-1.5,1.2,9
530,11/15/2015,2.1,8.2,1.6,5,1.3,2.7,8
530,11/16/2015,2.1,8.2,-3.3,7.3,-3.3,2.3,8
530,11/17/2015,1.9,8.2,-5.3,-3.3,-6.2,-5.1,8
530,11/18/2015,4.1,10,-2.6,1.5,-5.8,-1.3,19
530,11/19/2015,4,10,-4.8,-2.7,-5.3,-4.5,17
530,11/20/2015,4.1,10.1,-5.8,-2.7,-5.9,-4.2,19
530,11/21/2015,4.1,10.1,-8.8,-5.8,-9.3,-7.6,18
530,11/22/2015,4.1,10.1,-6.2,-3.5,-10.2,-6.6,17
530,11/23/2015,4.1,10.1,-3.6,0.4,-6.2,-3.1,17
530,11/24/2015,4.1,10.2,-1,3.3,-3.9,-0.6,16
530,11/25/2015,4.4,10.4,-7.6,1.9,-7.6,-1.8,19
530,11/26/2015,4.3,10.4,-10.8,-7.6,-11.3,-10,18
530,11/27/2015,4.3,10.4,-10.1,-7.3,-12.5,-10.2,18
530,11/28/2015,4.3,10.4,-9.6,-6.1,-10.6,-8.9,18
530,11/29/2015,4.3,10.4,-6.4,-5.5,-10.3,-7.6,17
530,11/30/2015,4.3,10.4,-7.5,-2.1,-7.5,-5.1,17
530,12/1/2015,4.3,10.4,-6.9,-2.4,-8.6,-6,17
530,12/2/2015,4.3,10.5,-4.8,-2.6,-8.2,-4.6,17
530,12/3/2015,4.4,10.6,-2.8,-1,-5,-2.4,18
530,12/4/2015,4.5,10.8,1.7,5.2,-3.1,1.2,16
530,12/5/2015,5,11.1,-1.7,1.7,-1.8,-0.2,20
530,12/6/2015,5,11.1,-0.7,-0.4,-3.6,-1.9,20
530,12/7/2015,5.5,11.6,-0.4,0.6,-1.7,-0.1,23
530,12/8/2015,7.5,13.5,1.8,2.2,-0.4,0.7,33
530,12/9/2015,7.9,14.7,4.5,4.7,1.6,3.1,30
530,12/10/2015,7.9,15.8,-1,4.6,-1.2,1.1,27
530,12/11/2015,8.6,16.5,-1.6,-0.3,-2.2,-1.3,31
530,12/12/2015,8.6,16.6,-2.2,0.1,-3.2,-1.8,30
530,12/13/2015,9.3,17.2,-1.6,-1.6,-3.2,-2.4,38
530,12/14/2015,9.7,17.7,-3.4,-0.4,-3.7,-2.2,38
530,12/15/2015,9.7,17.7,-4.7,-2.3,-4.8,-3.8,37
530,12/16/2015,9.7,17.7,-6.1,-4.2,-6.5,-5.3,36
530,12/17/2015,10.2,18.2,-8.9,-4,-8.9,-6.6,41
530,12/18/2015,10.2,18.2,-3.9,-3.8,-11.8,-8.1,41
530,12/19/2015,11.7,19.7,-2.5,0.5,-4.1,-0.9,51
530,12/20/2015,11.9,19.9,-5.1,-1.8,-5.1,-3.1,51
530,12/21/2015,12.3,20.3,-4.2,-4,-6.2,-5,54
530,12/22/2015,13.7,21.5,-4.4,-2,-4.8,-3.5,65
530,12/23/2015,14.3,22,-6.7,-3.7,-7.5,-5.1,67
530,12/24/2015,14.9,22.6,-6.1,-5.2,-7.4,-6.2,72
530,12/25/2015,15.1,22.8,-7.3,-5.1,-7.6,-6.3,69
530,12/26/2015,15.2,23,-7.8,-4.9,-8.1,-6.7,70
530,12/27/2015,15.2,23,-10.3,-6.4,-11.9,-9.2,67
530,12/28/2015,15.2,23,-7,-5.2,-10.6,-7.9,65
530,12/29/2015,15.2,23,-10.3,-5.1,-10.3,-7.6,63
530,12/30/2015,15.2,23,-9.2,-5.8,-10.3,-8.8,61
530,12/31/2015,15.2,23,-9.5,-5.9,-9.5,-8.5,59
530,1/1/2016,15.2,23,-11.6,-9.3,-14.3,-11.7,57
530,1/2/2016,15.2,23,-11.8,-11.4,-16.2,-12.9,57
530,1/3/2016,15.2,23,-9.4,-6,-12.6,-10.1,56
530,1/4/2016,15.2,23.4,-2.2,-0.4,-10.1,-4.1,55
530,1/5/2016,15.2,23.5,-0.4,1.6,-2.7,-0.9,55
530,1/6/2016,15.2,23.5,-1.3,2.5,-1.3,0.2,53
530,1/7/2016,15.2,23.5,-0.4,2.8,-1.4,0.1,52
530,1/8/2016,15.3,23.6,-1.7,1,-1.8,-0.3,50
530,1/9/2016,15.6,23.8,-4.8,-0.7,-4.8,-2.3,56
530,1/10/2016,15.6,23.8,-5.1,-1.7,-5.1,-3.8,54
530,1/11/2016,15.6,23.8,-7.4,-3.1,-7.4,-5,53
530,1/12/2016,15.7,23.8,-4.4,-3.1,-8.5,-5.7,53
530,1/13/2016,16,24.1,0.6,0.6,-4.4,-1.9,54
530,1/14/2016,17.3,25.2,-2.3,0.8,-2.3,0.1,63
530,1/15/2016,17.4,25.3,-6.5,-2.3,-7,-4.2,62
530,1/16/2016,17.4,25.3,-4.8,-3.8,-6.8,-5.1,60
530,1/17/2016,17.8,25.7,-1.3,-1.2,-4.8,-3.1,63
530,1/18/2016,18.2,26.1,0.3,0.8,-1.7,-0.6,65
530,1/19/2016,18.6,26.5,-3,0.3,-3,-1,67
530,1/20/2016,18.9,26.7,-0.6,1.5,-4.1,-1.1,69
530,1/21/2016,19.2,27,-3.7,-0.6,-3.7,-2.2,68
530,1/22/2016,19.4,27.2,1.5,2.2,-3.7,-0.6,68
530,1/23/2016,19.5,27.3,-2.3,2.3,-2.3,0.8,67
530,1/24/2016,20.1,27.7,-0.9,1.5,-2.5,-0.4,71
530,1/25/2016,20.2,27.9,-4.2,-0.9,-4.3,-2.4,71
530,1/26/2016,20.2,27.9,-2.6,-1.6,-4.3,-3.1,69
530,1/27/2016,20.3,28,0.1,0.8,-3.6,-1.3,68
530,1/28/2016,20.4,28.2,2.1,2.4,0,1.4,67
530,1/29/2016,21.2,28.8,-1.3,3.2,-1.3,0.9,71
530,1/30/2016,22.1,29.5,-3.7,-0.4,-3.7,-2,76
530,1/31/2016,22.4,29.8,-5.5,-2.1,-5.6,-4.1,77
530,2/1/2016,22.6,30,-6.3,-3.3,-7.3,-5.5,79
530,2/2/2016,22.8,30.1,-6.8,-4,-6.9,-6,80
530,2/3/2016,23,30.4,-7.8,-4.3,-8.1,-6.6,83
530,2/4/2016,23,30.4,-5.3,-4.2,-8.2,-5.7,80
530,2/5/2016,23.4,30.9,-3.3,-2.1,-5.4,-3.5,82
530,2/6/2016,23.4,30.9,-0.2,1.5,-3.3,-0.9,80
530,2/7/2016,23.7,31.2,-4.3,-0.2,-4.5,-2.6,80
530,2/8/2016,23.7,31.2,-2.6,0.8,-6.8,-2.6,78
530,2/9/2016,23.7,31.2,1.1,3.2,-2.6,0.8,77
530,2/10/2016,23.7,31.2,1.5,5.2,0.9,2.2,75
530,2/11/2016,23.6,31.2,2.8,7.1,0.5,3.3,75
530,2/12/2016,23.8,31.3,3,5.5,1.5,2.9,73
530,2/13/2016,24,31.4,1.5,5.5,1.5,3.6,70
530,2/14/2016,24.8,32.2,-2.2,1.5,-2.3,-1.1,78
530,2/15/2016,25.1,32.5,0.9,1.6,-2.2,0,78
530,2/16/2016,25.9,33.2,1.5,2.3,0.8,1.7,77
530,2/17/2016,26.7,33.9,1.5,2.4,1.1,1.5,81
