New Mexico (PST) SNOTEL Site Quemazon - NRCS National Water and Climate Center ,,,,,,,,
,,,,,,,,
Site Id,Date,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,SNWD.I-1 (in) 
708,4/7/2011,0,7.3,1.5,12.8,1.5,5.8,0
708,4/8/2011,0,7.5,-1.1,4.3,-1.1,1.4,0
708,4/9/2011,0,7.5,5.4,10.7,-1.3,5.3,0
708,4/10/2011,0,7.6,-5.4,8.2,-5.4,2.4,0
708,4/11/2011,0,7.6,-3.3,2.4,-8.5,-2.9,0
708,4/12/2011,0,7.6,3.4,10.3,-5.2,2.6,0
708,4/13/2011,0,7.6,1.5,12.5,1.3,6,0
708,4/14/2011,0,7.6,1.3,13.4,-0.2,5.9,0
708,4/15/2011,0,7.6,-1.3,6.4,-1.8,1.3,0
708,4/16/2011,0,7.6,0,10.6,-2.1,3.4,0
708,4/17/2011,0,7.6,3.9,13.1,-1.1,5.7,0
708,4/18/2011,0,7.6,7.2,15.6,1.1,8.6,0
708,4/19/2011,0,7.6,5.6,15.6,3.3,9.5,0
708,4/20/2011,0,7.6,3.4,-99.9,-99.9,-99.9,0
708,4/21/2011,0,7.6,6.6,15.3,1.4,8.5,0
708,4/22/2011,0,7.6,5,14.5,2.7,8.3,0
708,4/23/2011,0,7.6,3.2,12.9,-0.8,6.5,0
708,4/24/2011,0,7.6,2.6,9.4,1.9,4.4,0
708,4/25/2011,0.2,7.8,0.4,9.5,0.4,2.8,0
708,4/26/2011,0,8,0.5,6.3,-0.5,1.7,0
708,4/27/2011,0.1,8.1,-5.7,1.9,-5.8,-1.1,0
708,4/28/2011,0,8.1,-2.3,7.1,-8.2,-0.4,0
708,4/29/2011,0,8.1,5.7,12.8,-3.3,5.3,0
708,4/30/2011,0,8.1,1.4,15.6,1.4,8.4,1
708,5/1/2011,0,8.2,-2.2,7.9,-3.3,1.8,1
708,5/2/2011,0.3,8.5,-6.2,0.3,-7.7,-3.2,5
708,5/3/2011,0.1,8.5,-4.9,4.2,-7.4,-2.4,1
708,5/4/2011,0,8.5,1.3,11.2,-7,2.8,0
708,5/5/2011,0,8.5,1.9,14.7,-0.8,6.7,0
708,5/6/2011,0,8.5,4.5,16,0.8,7.8,0
708,5/7/2011,0,8.5,4.4,17.5,1.7,9.7,0
708,5/8/2011,0,8.5,6.1,18.8,3.5,10.6,0
708,5/9/2011,0,8.5,6.4,17.9,3.6,10.2,0
708,5/10/2011,0,8.5,1,14.4,0.8,8,0
708,5/11/2011,0,8.5,-0.8,12.7,-0.8,5.4,0
708,5/12/2011,0,8.5,-0.5,7.1,-2.4,1.1,0
708,5/13/2011,0,8.5,2.4,12,-1.3,5.4,0
708,5/14/2011,0,8.5,5,16.6,1,8.8,0
708,5/15/2011,0,8.5,5.4,16.7,1.5,8.7,0
708,5/16/2011,0,8.5,5.1,15.8,1.1,8.2,0
708,5/17/2011,0,8.5,4.2,16.7,2,9.3,0
708,5/18/2011,0,8.5,2.7,12.5,2.5,6.5,0
708,5/19/2011,0,8.7,-0.6,12.8,-0.7,3.6,0
708,5/20/2011,0,8.8,-0.9,3.4,-1.5,0.1,0
708,5/21/2011,0,8.8,1,8,-1,2.5,0
708,5/22/2011,0,8.8,4.2,11.8,0,6,0
708,5/23/2011,0,8.8,3.5,16.7,1.9,8.1,0
708,5/24/2011,0,8.8,4.1,17,2.5,9,0
708,5/25/2011,0,8.8,3.8,10.8,0.5,5,0
708,5/26/2011,0,8.8,4.6,16.7,2.9,8.5,0
708,5/27/2011,0,8.8,9.7,20,3.4,11.9,0
708,5/28/2011,0,8.8,11.3,20.8,6.2,13.3,0
708,5/29/2011,0,8.8,9.8,21.7,7.3,14.5,0
708,5/30/2011,0,8.8,9.3,21.5,6.6,13.6,0
708,5/31/2011,0,8.8,1.7,13.4,1.4,8.1,0
708,6/1/2011,0,8.8,10.8,18.9,1.2,11.2,0
708,6/2/2011,0,8.8,14,22.8,8.9,15.6,0
708,6/3/2011,0,8.8,8.7,21.3,8.6,15.1,0
708,6/4/2011,0,8.8,10.4,20.8,6.2,13.4,0
708,6/5/2011,0,8.8,11.4,22.7,7.8,15.4,0
708,6/6/2011,0,8.8,10.3,22.9,7.3,14.5,0
708,6/7/2011,0,8.8,10.3,23.1,8.6,15.5,0
708,6/8/2011,0,8.8,8.3,21.2,6.1,13.5,0
708,6/9/2011,0,8.8,9.2,22.3,7.2,14.2,0
708,6/10/2011,0,8.8,7.8,20.8,4.6,12.2,0
708,6/11/2011,0,8.8,10.5,21.8,6.8,14,0
708,6/12/2011,0,8.8,7.4,21.6,7,13.8,0
708,6/13/2011,0,8.8,9.6,23.1,4.6,14.2,0
708,6/14/2011,0,8.8,8.7,22.5,7.2,14.5,0
708,6/15/2011,0,8.8,10,21.5,6.9,14,0
708,6/16/2011,0,8.8,11.4,24,9.3,16.2,0
708,6/17/2011,0,8.8,12.4,23.9,9.2,16.4,0
708,6/18/2011,0,8.8,9.4,23.1,7.3,14.9,0
708,6/19/2011,0,8.8,11.6,22,7.8,14.6,0
708,6/20/2011,0,8.8,3.9,23.2,3,14,0
708,6/21/2011,0,8.8,6.7,17.3,3.1,9.6,0
708,6/22/2011,0,8.8,10.3,21.3,4.6,12.9,0
708,6/23/2011,0,8.8,11.9,23.7,9.1,15.9,0
708,6/24/2011,0,8.8,15.1,26.7,10.8,18.5,0
708,6/25/2011,0,8.8,13.8,26.2,10.1,18.2,0
708,6/26/2011,0,8.8,12.5,25.2,9.8,17.7,0
708,6/27/2011,0,8.8,12.4,26.2,10.5,17.7,0
708,6/28/2011,0,8.8,13.8,21.5,11,16.8,0
708,6/29/2011,0,8.8,14.7,24.1,11.2,17.1,0
708,6/30/2011,0,8.8,16.4,27,13.7,19,0
708,7/1/2011,0,8.8,11.4,22.5,11.4,17.3,0
708,7/2/2011,0,8.8,15.8,25.2,10.5,17.4,0
708,7/3/2011,0,8.8,12.1,24,12.1,16.4,0
708,7/4/2011,0,8.8,12.1,22.2,10.6,15.3,0
708,7/5/2011,0,8.8,15,24.8,10.5,17.7,0
708,7/6/2011,0,8.8,14.2,24.2,12.3,18.3,0
708,7/7/2011,0,8.8,15.4,25.2,12.3,18.5,0
708,7/8/2011,0,8.8,14.7,24.5,11.9,17.5,0
708,7/9/2011,0,8.8,13.2,25.9,11.9,17.7,0
708,7/10/2011,0,8.9,13.2,26,10.6,16.6,0
708,7/11/2011,0,8.9,13.2,24.1,11.4,17.5,0
708,7/12/2011,0,9,9.4,22.7,9.3,13.9,0
708,7/13/2011,0,9,12,21.9,9.2,14.9,0
708,7/14/2011,0,9,12,24.5,10.2,16.3,0
708,7/15/2011,0,9.5,12.2,18.2,11.1,13.5,0
708,7/16/2011,0,9.5,15.9,23.4,11.8,17.6,0
708,7/17/2011,0,9.5,13.3,24.6,12.8,18.1,0
708,7/18/2011,0,9.5,12.6,24,12.4,17,0
708,7/19/2011,0,9.5,15.1,24.9,11.1,17.5,0
708,7/20/2011,0,9.7,11.9,24.9,11.9,16.2,0
708,7/21/2011,0,10.2,12.4,23.8,10.7,13.9,0
708,7/22/2011,0,10.3,13.8,20.9,11.6,14.1,0
708,7/23/2011,0,10.3,12.4,19.9,11.6,14.7,0
708,7/24/2011,0,10.3,11.6,24.1,11.1,15.9,0
708,7/25/2011,0,10.3,13.2,23.9,11.2,16.1,0
708,7/26/2011,0,10.3,14.2,21.8,11.6,15.2,0
708,7/27/2011,0,10.4,11.1,23.2,10.6,15.3,0
708,7/28/2011,0,10.6,11.1,21.4,9,13.4,0
708,7/29/2011,0,10.7,11.7,21.5,11,14.3,0
708,7/30/2011,0,10.8,10.9,21.3,10.8,13.9,0
708,7/31/2011,0,11,9.3,19.6,9.2,13.4,0
708,8/1/2011,0,11,10.2,21.3,9.1,13.9,0
708,8/2/2011,0,11,12.2,22.7,10.2,15.2,0
708,8/3/2011,0,11.1,11.2,22.4,11.2,16.1,0
708,8/4/2011,0,11.5,10.2,20.4,9.2,12.9,0
708,8/5/2011,0,11.5,11.1,20.4,10,14.2,0
708,8/6/2011,0,12.1,10.5,19.2,10,13.2,0
708,8/7/2011,0,12.4,12.8,21.2,9.9,14.4,0
708,8/8/2011,0,12.4,11.9,24.4,11.9,17,0
708,8/9/2011,0,12.4,12.3,24.9,11.2,16.8,0
708,8/10/2011,0,12.4,12.9,25.4,11,17.3,0
708,8/11/2011,0,12.5,12.5,23.8,11.9,15.8,0
708,8/12/2011,0,12.5,12.3,23,10.1,14.7,0
708,8/13/2011,0,12.5,13.8,24.6,11,16.3,0
708,8/14/2011,0,13,10.4,23.2,9.8,13.8,0
708,8/15/2011,0,13,13.1,21.5,9.5,14.9,0
708,8/16/2011,0,13,12.3,21.3,11.9,15.5,0
708,8/17/2011,0,13,14.6,23.7,11.6,16.7,0
708,8/18/2011,0,13.6,11,21.2,11,13.8,0
708,8/19/2011,0,13.6,14,23,10.6,15.7,0
708,8/20/2011,0,14.3,10.9,19,9.4,12.8,0
708,8/21/2011,0,14.6,11.1,15.3,10.3,12.1,0
708,8/22/2011,0,15,10.9,18.6,9.9,12.1,0
708,8/23/2011,0,15.9,10.8,18.8,8.6,11.7,0
708,8/24/2011,0,15.9,14.4,22.6,10.5,16.1,0
708,8/25/2011,0,15.9,13.1,24.1,13,17.2,0
708,8/26/2011,0,16.1,13.1,21.3,10.3,14.8,0
708,8/27/2011,0,16.1,13.4,20.9,11.1,14.6,0
708,8/28/2011,0,16.3,13.1,21.6,11,14.4,0
708,8/29/2011,0,16.6,10,23.9,9.9,15.1,0
708,8/30/2011,0,16.6,13,23.1,9.5,15.5,0
708,8/31/2011,0,16.6,14.3,22.6,11.5,16.6,0
708,9/1/2011,0,16.6,10.9,24.3,10.7,16.6,0
708,9/2/2011,0,16.6,11.6,22.3,10.4,14.7,0
708,9/3/2011,0,16.6,12.5,21.3,9.8,14.8,0
708,9/4/2011,0,16.7,10.3,21.1,10.3,14.3,0
708,9/5/2011,0,18,7.5,16.1,6.9,9.9,0
708,9/6/2011,0,18.4,8.5,17.2,6.2,9.9,0
708,9/7/2011,0,18.4,9.5,17,8.1,12,0
708,9/8/2011,0,18.4,6.5,16.2,6.4,10.9,0
708,9/9/2011,0,18.5,8.1,13.9,4.9,9.4,0
708,9/10/2011,0,19.1,6,8.4,5.6,7,0
708,9/11/2011,0,19.3,5.7,9.2,5.3,6.3,0
708,9/12/2011,0,19.3,7.1,14.5,5.4,9.4,0
708,9/13/2011,0,19.3,8.1,15.7,5.5,10,0
708,9/14/2011,0,19.3,7.1,15.3,6.4,10.1,0
708,9/15/2011,0,19.6,6.5,14.8,6,8.4,0
708,9/16/2011,0,19.9,4.7,13.3,4.5,7,0
708,9/17/2011,0,20,4.6,11.5,4.3,7,0
708,9/18/2011,0,20.1,5.1,13.9,4.6,8.1,0
708,9/19/2011,0,20.1,7.2,16.3,4.2,9.5,0
708,9/20/2011,0,20.1,7.5,17.4,6.2,10.9,0
708,9/21/2011,0,20.1,8.2,18,6.7,11.2,0
708,9/22/2011,0,20.1,7.5,17.8,5.9,10.9,0
708,9/23/2011,0,20.1,8.9,16.6,4.5,10.1,0
708,9/24/2011,0,20.1,8.5,17.7,7.1,11.9,0
708,9/25/2011,0,20.1,9.1,19.7,6.9,12.5,0
708,9/26/2011,0,20.1,8.4,19.9,8.2,12.5,0
708,9/27/2011,0,20.1,9.4,20,7.7,12.5,0
708,9/28/2011,0,20.1,8.3,19,8.1,12.3,0
708,9/29/2011,0,20.1,11.3,19.7,7.9,12.9,0
708,9/30/2011,0,20.1,7,19.6,6.5,12.3,0
708,10/1/2011,0,0,8.4,15.7,3.2,9.4,0
708,10/2/2011,0,0,10,17.5,6.9,11.4,0
708,10/3/2011,0,0,7.3,15.8,6.7,10,0
708,10/4/2011,0,0,8.6,15.8,5.7,9.6,0
708,10/5/2011,0,0.8,4.3,12,3.7,6.6,0
708,10/6/2011,0,0.9,6.3,9.3,2.4,5.5,0
708,10/7/2011,0,0.9,1.1,8.7,0.5,4.5,0
708,10/8/2011,0.4,1.5,-2.3,3.1,-2.3,1.2,3
708,10/9/2011,0.1,1.5,-1.2,4.6,-3.4,-0.4,1
708,10/10/2011,0.1,1.5,-0.1,4.5,-1.2,1,1
708,10/11/2011,0.1,1.5,1.6,10.7,-0.9,3.5,1
708,10/12/2011,0,1.5,3.2,12.2,0.5,6.1,0
708,10/13/2011,0,1.5,5.4,12.8,0.5,6.5,0
708,10/14/2011,0,1.5,6.9,15.1,4.3,8.9,0
708,10/15/2011,0,1.5,6.1,16.2,4.3,9.3,0
708,10/16/2011,0,1.5,8,17.4,5.7,10.4,0
708,10/17/2011,0,1.5,4.8,17.5,4.8,10.6,0
708,10/18/2011,0,1.5,2.4,12.6,2.4,7.4,0
708,10/19/2011,0,1.5,0.8,9.3,0.5,3.9,0
708,10/20/2011,0,1.5,3,11.7,0.7,5.2,0
708,10/21/2011,0,1.6,4.8,14.7,2.1,7.3,0
708,10/22/2011,0,1.6,4.3,14.9,1.9,7.2,0
708,10/23/2011,0,1.6,4.3,14.3,2.4,7.2,0
708,10/24/2011,0,1.6,5.7,14.6,3.4,8.1,0
708,10/25/2011,0,1.6,6.9,15.1,3.8,9.1,0
708,10/26/2011,0.1,1.6,3.2,11.9,2.3,5.9,1
708,10/27/2011,0.3,2.7,0.4,4.4,0.3,2.7,2
708,10/28/2011,0.2,2.8,-2.4,3,-2.5,-0.1,1
708,10/29/2011,0.2,2.8,-2.7,5.6,-3.2,0.1,1
708,10/30/2011,0.1,2.8,1,10.1,-3.6,2.1,1
708,10/31/2011,0.1,2.8,2,9.1,0.1,3.9,1
708,11/1/2011,0.1,2.8,1.9,12.4,0.3,5,1
708,11/2/2011,0.1,2.8,2.5,11.5,1.2,5.7,1
708,11/3/2011,0.1,2.9,-5,2.9,-5.4,-2.4,1
708,11/4/2011,0.1,2.9,0.7,7.1,-5.1,1.1,1
708,11/5/2011,0.1,2.9,4,9.1,-0.1,5,1
708,11/6/2011,0.4,3.2,-7.6,4.3,-8.9,-2.6,2
708,11/7/2011,0.4,3.3,-1.7,2.5,-7.6,-3.1,1
708,11/8/2011,0.5,3.4,-5.6,2.8,-5.8,-2.3,3
708,11/9/2011,0.5,3.5,-7.3,1.5,-7.7,-4.2,2
708,11/10/2011,0.5,3.5,-5.9,1.1,-7.7,-3.9,2
708,11/11/2011,0.5,3.5,-2.1,5.6,-6.1,-1.3,2
708,11/12/2011,0.5,3.5,-0.1,8.1,-2.4,1.9,1
708,11/13/2011,0.5,3.5,0.7,6.6,-0.4,2.4,1
708,11/14/2011,0.9,3.8,0.4,1.5,-0.4,0.9,4
708,11/15/2011,0.9,3.9,-3.1,2.4,-3.9,-1.1,4
708,11/16/2011,0.9,3.9,-2.5,4.2,-3.4,-0.8,4
708,11/17/2011,0.9,3.9,-4.8,4.1,-4.8,-1.3,4
708,11/18/2011,0.9,4,-3.2,7.2,-6.3,-0.7,4
708,11/19/2011,0.9,4,-0.9,6.7,-3.1,0.7,4
708,11/20/2011,0.9,4,0.6,5.7,-2.2,1.3,3
708,11/21/2011,0.9,4,1.2,7.8,-0.6,2.7,3
708,11/22/2011,0.9,4.1,-1.4,5.5,-1.5,0.8,3
708,11/23/2011,0.9,4.1,0.8,7.4,-2.9,0.7,3
708,11/24/2011,0.9,4.1,0.4,11.8,-0.3,4.1,3
708,11/25/2011,1,4.1,1.2,10,-1,3.5,3
708,11/26/2011,1.2,4.5,-3.7,2.3,-3.7,0,5
708,11/27/2011,1.2,4.5,-3.8,1.4,-6.4,-3.9,5
708,11/28/2011,1.3,4.6,4.5,7.9,-5.1,0.8,4
708,11/29/2011,1.3,4.6,2.7,13.1,0.9,4.9,4
708,11/30/2011,1.3,4.6,-0.1,6.9,-0.8,2,4
708,12/1/2011,1.3,4.6,-0.5,7.8,-2.8,1.5,4
708,12/2/2011,1.3,4.7,-5.1,3.6,-5.1,-0.4,4
708,12/3/2011,1.3,4.8,-4,-1.5,-7,-4.5,4
708,12/4/2011,1.7,5.2,-8.5,-1.9,-9,-5.5,10
708,12/5/2011,1.9,5.4,-9.8,-3.1,-10.6,-7.8,13
708,12/6/2011,2,5.7,-17.9,-9.8,-17.9,-13.2,13
708,12/7/2011,2.1,5.7,-6.9,-6.2,-19.1,-12,11
708,12/8/2011,2.1,5.7,-6.5,4.3,-7.5,-3.3,11
708,12/9/2011,2.1,5.7,-6.2,4.2,-6.5,-2.8,10
708,12/10/2011,2.1,5.7,-5.3,1.5,-8,-4.2,9
708,12/11/2011,2.1,5.7,-5.2,3.2,-6,-3,9
708,12/12/2011,2.2,5.7,-3.8,3.4,-6.3,-3.3,9
708,12/13/2011,2.5,6,-0.6,1.7,-4.2,-1.6,12
708,12/14/2011,2.9,6.5,-4.9,1.4,-5,-0.9,15
708,12/15/2011,3,6.5,-10.1,-1.6,-10.1,-5.1,15
708,12/16/2011,3,6.5,-10.6,-4.5,-11.2,-7.8,15
708,12/17/2011,3,6.5,-6.9,1.7,-11.6,-6.1,14
708,12/18/2011,3,6.6,0.3,8,-7,0.3,14
708,12/19/2011,3,6.6,0.3,7.4,-1.3,1.7,13
708,12/20/2011,4,7.5,-5.8,0.5,-6,-2.9,22
708,12/21/2011,4,7.5,-5.7,0.4,-7.7,-4.9,21
708,12/22/2011,4,7.5,-8,-2.6,-9,-5.6,20
708,12/23/2011,4.5,7.6,-9.8,-5.5,-10.5,-8.2,27
708,12/24/2011,4.5,8,-8.1,-1.7,-12.6,-8.5,23
708,12/25/2011,4.5,8,-4.5,0.6,-9.4,-4.5,22
708,12/26/2011,4.5,8,-5.9,2.8,-6.2,-3.2,22
708,12/27/2011,4.5,8,-2.6,6.3,-7.2,-1.6,21
708,12/28/2011,4.5,8,-2.1,5.6,-3.8,-1.3,21
708,12/29/2011,4.5,8,-0.2,6.2,-5.1,0.1,20
708,12/30/2011,4.5,8,1.8,8.3,-0.7,3.5,19
708,12/31/2011,4.5,8,0.5,7.9,-1.9,1.5,19
708,1/1/2012,4.5,8,-3.9,5.4,-4.2,0.3,18
708,1/2/2012,4.5,8,1.8,7.3,-4,0,18
708,1/3/2012,4.5,8,-0.1,6.2,-0.8,1.5,18
708,1/4/2012,4.5,8,1.8,8.3,-1.7,2.6,18
708,1/5/2012,4.5,8,0.6,5.8,-1.7,1.5,17
708,1/6/2012,4.4,8,-0.1,9.6,-0.3,2.9,17
708,1/7/2012,4.4,8,-2.5,7.4,-2.8,1.2,18
708,1/8/2012,4.5,8,-4,4.5,-4.9,-1.3,18
708,1/9/2012,4.5,8.1,-7.1,-2.4,-7.6,-4.2,18
708,1/10/2012,4.5,8.1,-3,1.5,-8,-3.4,18
708,1/11/2012,4.5,8.1,-5.5,6.6,-6.1,-0.1,18
708,1/12/2012,4.5,8.1,-9.7,1.2,-10.1,-4.1,18
708,1/13/2012,4.5,8.1,-8.8,-2,-10.3,-6.6,18
708,1/14/2012,4.5,8.1,-5,2.7,-10.4,-4.6,18
708,1/15/2012,4.5,8.1,-4.1,7.3,-5.2,-1,18
708,1/16/2012,4.6,8.1,-1.3,3.6,-5.6,-1.2,18
708,1/17/2012,5.2,8.7,-4.5,-0.6,-4.5,-2.1,22
708,1/18/2012,5.3,8.8,-9.1,-2,-10.3,-5.8,24
708,1/19/2012,5.3,8.8,-1.4,3.4,-9.2,-2.3,22
708,1/20/2012,5.3,8.8,-0.6,10,-3.6,1.5,22
708,1/21/2012,5.3,8.8,-3.2,6.7,-3.2,1.2,22
708,1/22/2012,5.4,8.9,-4.7,5,-4.8,0.1,22
708,1/23/2012,5.6,9.1,-10.4,-2.1,-10.4,-6,24
708,1/24/2012,5.6,9.1,-2.1,2.6,-10.6,-3.5,24
708,1/25/2012,5.6,9.1,-5.2,3,-5.2,-2,23
708,1/26/2012,5.6,9.1,0.9,3.1,-5.9,-1.3,23
708,1/27/2012,5.6,9.1,-2.2,6.4,-3.1,0.6,23
708,1/28/2012,5.6,9.1,-7.9,3.5,-7.9,-1.6,23
708,1/29/2012,5.6,9.1,-5.4,1.5,-7.9,-4.2,23
708,1/30/2012,5.6,9.1,-2.3,5.2,-5.5,-0.7,23
708,1/31/2012,5.6,9.1,-4.2,7.3,-4.2,-0.2,22
708,2/1/2012,5.6,9.1,-4.6,5,-5.3,-1.3,22
708,2/2/2012,5.6,9.1,-1.2,4.1,-6.3,-1.1,22
708,2/3/2012,5.7,9.1,-6.7,-0.5,-7.9,-3.9,23
708,2/4/2012,5.8,9.1,-9.8,-1.9,-9.8,-5.8,25
708,2/5/2012,5.9,9.1,-7.5,-1.3,-10.4,-6,25
708,2/6/2012,5.9,9.4,-7.2,-3.6,-8.2,-6.5,25
708,2/7/2012,6,9.4,-9.8,-0.4,-9.8,-5,26
708,2/8/2012,6,9.5,-8,-1.3,-10.8,-7,26
708,2/9/2012,6,9.5,-1.2,6.4,-8,-1.3,25
708,2/10/2012,6,9.5,-6.8,4.6,-6.8,-1.2,25
708,2/11/2012,6,9.5,-4.2,5.1,-9.2,-3.1,25
708,2/12/2012,6,9.5,-3.4,5.2,-5,-0.4,24
708,2/13/2012,6.4,9.5,-3.8,-1.5,-4.4,-3.3,30
708,2/14/2012,6.6,10,-3.6,0.5,-4.5,-3.2,30
708,2/15/2012,6.8,10.2,-5.4,2,-6.1,-3.2,31
708,2/16/2012,6.8,10.3,-7.7,2,-8,-5,31
708,2/17/2012,6.8,10.3,-5.9,1.4,-7.7,-3.1,29
708,2/18/2012,6.8,10.3,-5.3,4.3,-6.3,-2.6,29
708,2/19/2012,6.8,10.3,-6,1.8,-8.4,-3.7,28
708,2/20/2012,7.1,10.4,-7.4,2.6,-7.4,-3.3,33
708,2/21/2012,7.1,10.5,-10.9,-2.3,-13.4,-8.9,32
708,2/22/2012,7.1,10.5,-3,3.4,-11.3,-3.2,30
708,2/23/2012,7.1,10.5,1,8.4,-3.8,1.8,28
708,2/24/2012,7,10.5,-6.3,4.9,-7.4,-0.1,27
708,2/25/2012,7,10.5,-3.2,6.2,-10,-2.5,27
708,2/26/2012,7,10.5,-1.2,7.9,-5.2,0.6,26
708,2/27/2012,7,10.5,-0.9,5.7,-4.4,-0.1,26
708,2/28/2012,6.9,10.5,-1.4,3.3,-5.6,-1.3,26
708,2/29/2012,6.9,10.6,-7.1,-1.2,-7.1,-4.2,27
708,3/1/2012,6.9,10.6,-2.3,5.2,-10.6,-2.6,27
708,3/2/2012,6.8,10.6,-9.4,3.5,-9.5,-3.1,27
708,3/3/2012,7,10.8,-14.6,-3.2,-14.7,-8.3,30
708,3/4/2012,7.1,10.8,-6.7,3.2,-15.7,-5.8,29
708,3/5/2012,7.1,10.8,-0.7,7.7,-7,0.5,26
708,3/6/2012,7.1,10.8,-0.4,10.2,-2.3,2.8,25
708,3/7/2012,7.1,10.8,1.9,9.6,-2,3.6,24
708,3/8/2012,7,10.8,-1.7,8,-3.3,1.5,23
708,3/9/2012,7.2,11.1,-5.1,3,-7.5,-2.7,26
708,3/10/2012,7.3,11.2,-2.3,2,-7.7,-2.9,26
708,3/11/2012,7.5,11.5,-2.8,1.9,-2.9,-1.6,28
708,3/12/2012,7.5,11.5,-0.3,5.9,-4.2,0.4,26
708,3/13/2012,7.4,11.5,2.5,10.4,-4.3,2.7,24
708,3/14/2012,7.3,11.5,0.5,11.8,-2.4,4.3,23
708,3/15/2012,7.1,11.5,0.5,11.4,-1.4,4,22
708,3/16/2012,6.6,11.5,4.7,12.9,-1.3,5.5,20
708,3/17/2012,6.1,11.5,1.1,12.6,0.9,5.9,19
708,3/18/2012,5.5,11.5,3.8,11.1,0.2,5.9,18
708,3/19/2012,5.5,11.5,-6.1,5.7,-6.1,0.7,18
708,3/20/2012,5.5,11.5,-8.5,-2.2,-9.2,-7.1,18
708,3/21/2012,5.5,11.5,-5.6,2.4,-8.9,-3.8,17
708,3/22/2012,4.9,11.5,0,8.1,-7.1,0.6,15
708,3/23/2012,4.1,11.5,2.1,11.4,-0.1,4.5,13
708,3/24/2012,3,11.5,4.5,14.9,1,7.1,9
708,3/25/2012,1.9,11.5,7.3,15.5,3,8.6,5
708,3/26/2012,0.9,11.5,9.6,16.5,6.1,11.2,2
708,3/27/2012,0.2,11.5,1.9,13.5,1.9,8.3,1
708,3/28/2012,0,11.5,1.8,13.7,-0.7,5.7,0
708,3/29/2012,0,11.5,2.2,13.9,1,6.4,0
708,3/30/2012,0,11.5,2,13.3,-0.2,5.6,0
708,3/31/2012,0,11.5,4.6,15.1,1.1,7.1,0
708,4/1/2012,0,11.5,4.7,16.8,2.8,9,0
708,4/2/2012,0,11.5,-0.5,14.7,-0.5,7.3,0
708,4/3/2012,0.8,12,-2.2,3.9,-2.5,-0.7,7
708,4/4/2012,1.2,12.4,-5.5,3.2,-5.7,-2,8
708,4/5/2012,0.6,12.4,1.1,9.3,-5.5,2.4,2
708,4/6/2012,0.1,12.4,3.8,11.9,0.6,6.8,1
708,4/7/2012,0.1,12.4,2.3,11.9,0.8,6,1
708,4/8/2012,0,12.4,0.4,11.3,-1.4,4.7,0
708,4/9/2012,0,12.4,4.6,14.5,-0.9,6.6,0
708,4/10/2012,0,12.4,4.9,14.3,4.1,7.6,0
708,4/11/2012,0,12.4,5.8,15.8,4.5,9.2,0
708,4/12/2012,0,12.4,2.9,15.2,2.8,8.7,0
708,4/13/2012,0,12.4,0.4,7.7,-0.9,3,0
708,4/14/2012,0,12.4,4.4,10,-1.7,4.3,0
708,4/15/2012,0.1,12.6,-6.3,5.7,-6.3,-0.7,1
708,4/16/2012,0.1,12.6,-2.4,4.6,-6.5,-1.3,1
708,4/17/2012,0,12.6,-0.8,7.7,-4.4,1.1,0
708,4/18/2012,0,12.6,3.1,12.6,-1.8,5.6,0
708,4/19/2012,0,12.6,5.1,15.4,1.6,8.6,0
708,4/20/2012,0,12.6,2,11.1,1.9,6.7,0
708,4/21/2012,0,12.6,4.5,13.5,0.4,6.8,0
708,4/22/2012,0,12.6,6.8,17.3,3.3,10,0
708,4/23/2012,0,12.6,7.4,17.9,4.5,10.5,0
708,4/24/2012,0,12.6,7.8,16.4,3.1,10.1,0
708,4/25/2012,0,12.6,6.6,19.3,6.4,11.6,0
708,4/26/2012,0,12.6,7.8,19.2,5.3,11.2,0
708,4/27/2012,0,12.6,1.3,17.7,0.7,9.2,0
708,4/28/2012,0,12.6,2.9,12,1.1,5.5,0
708,4/29/2012,0,12.6,2.9,10.4,0.8,5.8,0
708,4/30/2012,0,12.6,2.9,13.9,2.3,7.3,0
708,5/1/2012,0,12.6,4.4,15.7,0.5,8.3,0
708,5/2/2012,0,12.6,6,16.6,2.1,9.6,0
708,5/3/2012,0,12.6,5.9,17.3,3.9,10.2,0
708,5/4/2012,0,12.6,5.7,18,4,10.5,0
708,5/5/2012,0,12.6,7.2,19.3,3.7,11,0
708,5/6/2012,0,12.6,5.3,19.1,4,10.7,0
708,5/7/2012,0,12.6,7.1,17.1,4.2,10.5,0
708,5/8/2012,0,13.1,2.3,8.1,1.6,5,0
708,5/9/2012,0,13.2,1.7,11,1.5,4.3,0
708,5/10/2012,0,13.2,3.1,14.1,0.9,6.2,0
708,5/11/2012,0,13.2,5.3,16.5,2.6,9,0
708,5/12/2012,0,13.4,3.9,13.5,3.9,6.8,0
708,5/13/2012,0,13.5,3.5,12.1,2.9,5.9,0
708,5/14/2012,0,13.7,2.9,11.8,1.1,3.9,0
708,5/15/2012,0,13.7,3.4,12.7,0.9,6.2,0
708,5/16/2012,0,13.7,7.4,16.1,3.4,9.8,0
708,5/17/2012,0,13.7,9.6,16.9,5,11.2,0
708,5/18/2012,0,13.7,7.3,19,4.8,11.9,0
