California (PST) SNOTEL Site Truckee #2 - NRCS National Water and Climate Center ,,,,,,,,
,,,,,,,,
Site Id,Date,WTEQ.I-1 (in) ,PREC.I-1 (in) ,TOBS.I-1 (degC) ,TMAX.D-1 (degC) ,TMIN.D-1 (degC) ,TAVG.D-1 (degC) ,SNWD.I-1 (in) 
834,3/13/2011,28,37.1,0.8,8.9,-0.7,2.8,72
834,3/14/2011,28.4,37.5,1.4,8.6,-0.7,3,71
834,3/15/2011,29.5,38.4,0.9,7.6,-0.1,2.8,72
834,3/16/2011,30.5,39.7,1,8.6,0.8,2.4,73
834,3/17/2011,31.5,40.9,-4.2,1.3,-4.2,-0.8,82
834,3/18/2011,31.5,40.9,-4.5,4.1,-7.4,-1.9,79
834,3/19/2011,32.4,41.8,-4.7,2,-4.9,-2.2,87
834,3/20/2011,33.3,42.7,-0.8,0.6,-5.6,-2.6,97
834,3/21/2011,35.3,44.6,-2.7,0.6,-2.9,-1.3,109
834,3/22/2011,35.5,44.8,-5.2,1.7,-5.7,-2.4,107
834,3/23/2011,35.5,44.8,-2.8,2.5,-7.5,-3.1,102
834,3/24/2011,35.8,45,-3.5,1.7,-3.6,-1.5,108
834,3/25/2011,37.4,46.3,-5,-1.2,-5,-3.1,127
834,3/26/2011,37.8,47.6,-1.9,1.7,-5.1,-2,119
834,3/27/2011,38.7,48.2,-0.9,2.7,-2.3,-0.2,115
834,3/28/2011,38.7,48.2,0.8,5.6,-2.3,1.2,110
834,3/29/2011,38.7,48.2,-0.8,10.2,-2,2.9,105
834,3/30/2011,38.7,48.2,3.3,10.7,-1.1,4.7,100
834,3/31/2011,38.7,48.2,4.8,16.4,2.7,8.3,95
834,4/1/2011,38.7,48.2,6,20.6,1.2,10.5,91
834,4/2/2011,38.4,48.2,8.3,19.9,3.7,11.1,88
834,4/3/2011,37.6,48.2,-0.7,12.2,-0.7,7.7,86
834,4/4/2011,36.5,48.2,-0.3,7.8,-4,1.6,84
834,4/5/2011,36.4,48.2,5.4,16.9,-1.6,6.9,83
834,4/6/2011,36.2,48.2,0.7,12.9,0.4,6.5,81
834,4/7/2011,36,48.2,-1.1,10.8,-1.7,3.5,83
834,4/8/2011,35.5,48.8,-9,0,-9.8,-4.4,83
834,4/9/2011,35.1,48.8,-4.4,1.6,-9.8,-4.6,83
834,4/10/2011,35,48.8,-2.2,5.3,-6.6,-1.3,81
834,4/11/2011,35,48.8,-0.1,11.4,-4,2.7,79
834,4/12/2011,35,48.8,-0.7,10.2,-0.8,3.7,78
834,4/13/2011,35,48.8,1.1,10.2,-2.7,3,76
834,4/14/2011,34.9,48.9,-5,2.4,-4.9,-0.4,77
834,4/15/2011,34.9,48.9,3,8.4,-5.8,1.8,75
834,4/16/2011,34.8,48.9,3.6,11.3,1.5,5.5,74
834,4/17/2011,34.4,48.9,4.8,16.2,1.1,7.6,71
834,4/18/2011,33.5,48.9,3.2,13.6,3,7.5,69
834,4/19/2011,31.9,49,2.5,8.8,1.1,4,67
834,4/20/2011,31,49,4.8,11.5,1.7,5.8,65
834,4/21/2011,30.1,49.2,1.9,8.5,1.6,4.6,64
834,4/22/2011,29.2,49.6,-0.9,8.5,-0.9,2.8,63
834,4/23/2011,28.9,49.7,0.3,7.7,-1.9,1.7,64
834,4/24/2011,29,49.8,1.9,7.2,-0.4,2.2,63
834,4/25/2011,28.8,49.9,2.2,6.2,0.8,3.2,62
834,4/26/2011,28.2,50.1,-0.1,6.2,-0.4,2.6,60
834,4/27/2011,27.5,50.1,1.3,9.9,-2.8,3.3,59
834,4/28/2011,26.7,50.1,4.2,12.9,-1,5.9,57
834,4/29/2011,26,50.1,-0.5,9.5,-0.5,4.6,54
834,4/30/2011,24.7,50.1,-2.7,5.6,-4.5,0.3,54
834,5/1/2011,24.2,50.1,0.2,9.1,-4.5,2.1,52
834,5/2/2011,23.5,50.1,4.7,13.6,-1.8,5.6,49
834,5/3/2011,22.6,50.1,5.3,14.7,0.8,7.6,47
834,5/4/2011,21.3,50.1,4.3,16.3,3.4,9.6,45
834,5/5/2011,19.9,50.1,6.2,18,1.7,9.2,42
834,5/6/2011,18.6,50.1,7.8,18.5,3.6,11.1,39
834,5/7/2011,17,50.1,8.9,17.7,6.2,11.4,36
834,5/8/2011,15.8,50.1,3.3,14.1,2.8,8.4,34
834,5/9/2011,14.6,50.1,-0.1,8.4,-1,3.3,31
834,5/10/2011,14.5,50.3,-0.5,6.2,-1.3,0.9,31
834,5/11/2011,13.6,50.3,3.7,13.4,-0.6,6.4,28
834,5/12/2011,12.7,50.3,6.9,15.4,1.5,7.7,26
834,5/13/2011,11.4,50.3,6.2,14.7,5.8,9.9,23
834,5/14/2011,9.9,50.3,7.5,18.6,5.3,11.8,19
834,5/15/2011,8.9,50.3,0.4,13.3,0.4,7,16
834,5/16/2011,9,50.8,-4.4,1.3,-4.4,-1.4,21
834,5/17/2011,8.9,50.9,-0.9,5.1,-5.5,-0.2,18
834,5/18/2011,9.2,51.2,-0.4,3.7,-0.9,0.7,21
834,5/19/2011,9.3,51.4,0.7,7.4,-1.4,1.7,18
834,5/20/2011,8.9,51.4,3.3,12.7,0.4,5.6,17
834,5/21/2011,7.6,51.4,6,15.6,1,8.5,13
834,5/22/2011,6.2,51.4,4.2,15.6,4.1,9,11
834,5/23/2011,4.9,51.4,3,14.2,1,7.3,9
834,5/24/2011,3.7,51.4,1.8,12.1,0.4,5.5,7
834,5/25/2011,2,51.4,6.8,14.1,-0.2,6.9,6
834,5/26/2011,2.3,52.2,-1.6,10.8,-1.6,3.8,7
834,5/27/2011,1.8,52.2,2.1,10,-3.3,2.8,6
834,5/28/2011,1.7,52.2,3.1,7.4,0.4,4.3,5
834,5/29/2011,2,52.8,-3,6.6,-2.9,1.5,6
834,5/30/2011,1.9,52.8,0,5.9,-3.5,0.7,4
834,5/31/2011,1.3,52.8,4.5,10.1,-1,4.9,3
834,6/1/2011,0,52.8,4.5,9.9,2.5,6.2,0
834,6/2/2011,0,53,-1,6.7,-1.1,2.4,0
834,6/3/2011,0,53.1,-0.5,7.9,-1.5,2.1,0
834,6/4/2011,0,53.1,3.8,10.7,-1.9,4.5,0
834,6/5/2011,0,53.2,4.8,9.4,3.7,6.1,0
834,6/6/2011,0,54.2,1.2,12.4,1.2,6.9,0
834,6/7/2011,0,54.7,2.2,7.4,1,3.3,0
834,6/8/2011,0,54.7,5.2,16.5,0.5,7.5,0
834,6/9/2011,0,54.7,5.4,17.4,3,9.9,0
834,6/10/2011,0,54.7,7.3,19.7,3.4,11.1,0
834,6/11/2011,0,54.7,6.3,19.2,4.9,11.5,0
834,6/12/2011,0,54.7,5.6,18,2.8,10.3,0
834,6/13/2011,0,54.7,8.8,20.2,3,11.3,0
834,6/14/2011,0,54.7,8.2,20.1,7.7,13.2,0
834,6/15/2011,0,54.7,10.4,24.3,6.2,14.8,0
834,6/16/2011,0,54.7,10.7,23.4,5.8,14.7,0
834,6/17/2011,0,54.7,6.7,18.4,6.4,11.9,0
834,6/18/2011,0,54.7,8,21.1,4.2,12.3,0
834,6/19/2011,0,54.7,9.2,20.7,5,12.8,0
834,6/20/2011,0,54.7,8.9,18.8,6.9,12.4,0
834,6/21/2011,0,54.7,12,26,5.7,15.6,0
834,6/22/2011,0,54.7,13.3,26.1,9,17.5,0
834,6/23/2011,0,54.7,13.3,26.1,9.5,17.4,0
834,6/24/2011,0,54.7,9.9,22.8,8.9,16.2,0
834,6/25/2011,0,54.7,9.4,22.3,6.5,14,0
834,6/26/2011,0,54.7,7.1,21.4,6.2,13.2,0
834,6/27/2011,0,54.7,11.1,22.7,5.2,13.9,0
834,6/28/2011,0,54.7,12.3,23.6,7.2,15.3,0
834,6/29/2011,0,54.7,6.7,17.4,6.6,12.6,0
834,6/30/2011,0,55.1,6.6,15.1,2.9,8.3,0
834,7/1/2011,0,55.1,9,21,4.5,12.4,0
834,7/2/2011,0,55.1,12.5,25.6,6.2,15.7,0
834,7/3/2011,0,55.1,14.2,27.2,9,18.3,0
834,7/4/2011,0,55.1,14.3,27.9,10.2,18.5,0
834,7/5/2011,0,55.1,12.8,26.7,10.7,18.5,0
834,7/6/2011,0,55.6,13.6,28.2,9.7,16.6,0
834,7/7/2011,0,55.6,14.2,25.9,11.3,16.9,0
834,7/8/2011,0,55.7,11.9,24.7,11.3,17.5,0
834,7/9/2011,0,55.7,11.3,24.6,8.1,16.1,0
834,7/10/2011,0,55.8,11.3,23.9,8,16.1,0
834,7/11/2011,0,55.8,12.5,24.1,7.7,15.5,0
834,7/12/2011,0,55.9,9.9,22.3,7.9,15.1,0
834,7/13/2011,0,55.9,9.9,21.5,8.3,14.4,0
834,7/14/2011,0,55.9,8.1,18.9,7.3,12.6,0
834,7/15/2011,0,55.9,8.2,19.8,7.1,12.5,0
834,7/16/2011,0,55.9,6.9,20.2,6.1,11.9,0
834,7/17/2011,0,55.9,8.9,19.4,5,11.8,0
834,7/18/2011,0,55.9,12,20.3,6.1,13.8,0
834,7/19/2011,0,55.9,12.4,21.2,10,15,0
834,7/20/2011,0,55.9,9.5,21.7,9.5,15,0
834,7/21/2011,0,55.9,10.7,23.6,6.5,14.6,0
834,7/22/2011,0,55.9,11.4,24.1,6.7,15.2,0
834,7/23/2011,0,55.9,11.5,23.8,7.6,15.6,0
834,7/24/2011,0,55.9,14,26.5,9.1,17.2,0
834,7/25/2011,0,55.9,12.2,26,11.7,17.9,0
834,7/26/2011,0,55.9,9.9,24,9.9,16.4,0
834,7/27/2011,0,55.9,10.4,24,9.4,15.9,0
834,7/28/2011,0,55.9,11.8,25.2,6.7,15.6,0
834,7/29/2011,0,55.9,15.6,27.7,8.9,18.2,0
834,7/30/2011,0,55.9,15.3,28.6,12.1,19.6,0
834,7/31/2011,0,55.9,14.4,26.7,12.3,18.7,0
834,8/1/2011,0,55.9,14.7,25.4,11.9,17.9,0
834,8/2/2011,0,55.9,13.5,25.1,12.5,17.9,0
834,8/3/2011,0,55.9,13.5,25.1,9.6,16.9,0
834,8/4/2011,0,55.9,12.1,25.5,9.6,16.7,0
834,8/5/2011,0,56,9.7,22.9,8.9,15.5,0
834,8/6/2011,0,56,11.5,24.2,6,14.7,0
834,8/7/2011,0,56,9.7,23.6,7.2,14.7,0
834,8/8/2011,0,56,11.4,23.4,7.4,14.9,0
834,8/9/2011,0,56,11,24.1,6.6,15.1,0
834,8/10/2011,0,56,11.9,24.5,6.8,15.1,0
834,8/11/2011,0,56,10,24,7.3,15,0
834,8/12/2011,0,56,10.7,24.8,6.5,14.8,0
834,8/13/2011,0,56,10.7,25.2,7.1,15.5,0
834,8/14/2011,0,56,15.5,26.2,9.4,16.9,0
834,8/15/2011,0,56,10.3,22.5,10.3,16.5,0
834,8/16/2011,0,56,9.4,22.4,7.3,14.4,0
834,8/17/2011,0,56,10,24.7,6.2,14.7,0
834,8/18/2011,0,56,11.7,25.5,7.2,15.7,0
834,8/19/2011,0,56,11.1,26.3,7.1,15.5,0
834,8/20/2011,0,56,12.1,25.1,6.2,15.1,0
834,8/21/2011,0,56,11.5,23.4,8.9,15.4,0
834,8/22/2011,0,56,12.7,24.6,8.3,15.5,0
834,8/23/2011,0,56,11.6,24.8,7.7,15.8,0
834,8/24/2011,0,56,14.9,27,8.9,17.3,0
834,8/25/2011,0,56,14.1,26.8,12.9,18.7,0
834,8/26/2011,0,56,13.6,25.9,10.6,17.3,0
834,8/27/2011,0,56,18.3,27,10.4,18.5,0
834,8/28/2011,0,56,15.3,26.3,14,19.6,0
834,8/29/2011,0,56,12.6,26.9,11.7,18.3,0
834,8/30/2011,0,56,12.3,26.2,9.1,17.1,0
834,8/31/2011,0,56,12.7,25.3,8,15.6,0
834,9/1/2011,0,56,10.6,23.2,9.9,15.4,0
834,9/2/2011,0,56,10.6,22.5,7,14.2,0
834,9/3/2011,0,56,13,24.4,7.9,15.5,0
834,9/4/2011,0,56,13.2,25.4,8.9,16.3,0
834,9/5/2011,0,56,15.4,25.3,9.5,16.6,0
834,9/6/2011,0,56,11.3,24,10.8,16.2,0
834,9/7/2011,0,56,13.3,24.9,7.8,16,0
834,9/8/2011,0,56,14.7,24.9,9.8,16.8,0
834,9/9/2011,0,56,13.3,24.3,10.8,16.8,0
834,9/10/2011,0,56,14.9,23.9,10.3,17,0
834,9/11/2011,0,56,12.2,23,11.2,15.6,0
834,9/12/2011,0,56.1,8,20.5,7.7,12.3,0
834,9/13/2011,0,56.1,10.1,19.7,7.4,11.4,0
834,9/14/2011,0,56.2,9.1,20.5,6.8,11.8,0
834,9/15/2011,0,56.2,10,21.9,6.2,12.8,0
834,9/16/2011,0,56.2,12.4,20.7,8.1,13.8,0
834,9/17/2011,0,56.2,6.6,19,6.7,12.7,0
834,9/18/2011,0,56.2,9.8,20.8,3.1,11.3,0
834,9/19/2011,0,56.2,11.9,22.9,6,14,0
834,9/20/2011,0,56.2,11,24.8,8.2,15.5,0
834,9/21/2011,0,56.2,12.2,25.1,7.5,15.6,0
834,9/22/2011,0,56.2,13.2,25.7,8.7,16.2,0
834,9/23/2011,0,56.2,13.3,27,8.9,16.9,0
834,9/24/2011,0,56.2,14,25.8,9.4,17.2,0
834,9/25/2011,0,56.2,12.8,23.4,10.5,15.6,0
834,9/26/2011,0,56.2,8,16.3,6.8,11.8,0
834,9/27/2011,0,56.2,10.9,22.3,6.2,13.5,0
834,9/28/2011,0,56.2,12.7,25.1,8.6,15.5,0
834,9/29/2011,0,56.2,12.7,25.6,8.7,16,0
834,9/30/2011,0,56.2,13,24.8,8.9,16,0
834,10/1/2011,0,0,11.9,24.2,10.1,15.5,0
834,10/2/2011,0,0.1,9.6,18,9.3,13,0
834,10/3/2011,0,0.1,10.4,16.3,9.1,12.1,0
834,10/4/2011,0,0.1,4.8,14.8,4.1,9.9,0
834,10/5/2011,0,0.3,2.4,10.8,2.2,5.3,0
834,10/6/2011,0.2,1.4,-0.5,3.7,-0.5,1.3,0
834,10/7/2011,0.2,1.6,-0.7,3.9,-1.1,0.5,0
834,10/8/2011,0.2,1.6,2.9,11,-2.2,3.8,0
834,10/9/2011,0,1.6,3.4,13.7,1.2,6.3,0
834,10/10/2011,0,1.6,6.6,15.2,0.5,6.9,0
834,10/11/2011,0,1.7,9,10.5,5.4,8,0
834,10/12/2011,0,1.7,4.3,15.3,4.3,9.4,0
834,10/13/2011,0,1.7,9.8,20.1,1.7,10.2,0
834,10/14/2011,0,1.7,9.5,20.7,7,12.9,0
834,10/15/2011,0,1.7,13.8,21.3,6.2,12.8,0
834,10/16/2011,0,1.7,-99.9,-99.9,-99.9,-99.9,0
834,10/17/2011,0,1.8,6.9,17.5,6.9,11.8,0
834,10/18/2011,0,1.8,6.7,16.6,4.3,9.4,0
834,10/19/2011,0,1.8,8.7,20.1,4.1,10.6,0
834,10/20/2011,0,1.8,6.7,17.2,4.5,10,0
834,10/21/2011,0,1.9,7.1,18.5,3.5,9.3,0
834,10/22/2011,0,1.9,7.1,18.3,3.1,9.8,0
834,10/23/2011,0,1.9,7.2,19.3,2.5,9.9,0
834,10/24/2011,0,1.9,11.7,20.6,3.7,10.8,0
834,10/25/2011,0,1.9,5.1,16.7,5.1,10.1,0
834,10/26/2011,0,1.9,0.5,10.5,0.4,4.3,0
834,10/27/2011,0,1.9,-0.7,8.8,-2.9,1.6,0
834,10/28/2011,0,1.9,2.3,12,-1.7,3.6,0
834,10/29/2011,0,2,3.7,15.9,-0.1,6.4,0
834,10/30/2011,0,2,5.8,15.6,0.6,7.2,0
834,10/31/2011,0,2,5.8,17.8,2.4,8.6,0
834,11/1/2011,0,2,4.3,16.8,3,8.3,0
834,11/2/2011,0,2,-0.7,7.6,-1.3,2.3,0
834,11/3/2011,0,2,4.8,12,-3.9,3.2,0
834,11/4/2011,0.7,2.6,-2.5,9.1,-2.5,3.4,7
834,11/5/2011,0.7,2.6,-7.1,3.6,-7.1,-3.6,6
834,11/6/2011,0.8,2.8,-1.9,0.2,-9.9,-3.9,5
834,11/7/2011,0.8,2.8,-3.2,2.4,-3.7,-1.3,5
834,11/8/2011,0.8,2.8,-5.1,4,-5.3,-1.4,4
834,11/9/2011,0.8,2.8,-2.4,6.3,-7.7,-1.5,5
834,11/10/2011,0.8,2.8,-0.3,8.1,-4.1,0.7,4
834,11/11/2011,1,2.9,1.5,10.5,-1.8,3.5,4
834,11/12/2011,1,2.9,1.4,10,0.3,4.2,3
834,11/13/2011,1,2.9,0.4,7.1,0,2.4,2
834,11/14/2011,1,2.9,4.6,10.6,0.3,5,2
834,11/15/2011,1,2.9,1.8,10.2,0.9,4.2,2
834,11/16/2011,1.2,3,1.3,11.2,1.2,4.7,3
834,11/17/2011,1.2,3,2.2,11,-1.3,3.7,3
834,11/18/2011,1.2,3,3.8,8.8,1.2,4.4,3
834,11/19/2011,1.5,3.2,-2.4,3.8,-2.5,0.6,3
834,11/20/2011,1.6,3.3,-2,1.5,-4.8,-2,5
834,11/21/2011,1.9,3.6,-3.2,1.5,-3.2,-1.1,9
834,11/22/2011,1.9,3.6,1.3,4.4,-6.1,-0.4,8
834,11/23/2011,1.9,3.6,5.1,8.3,0.8,3.9,7
834,11/24/2011,1.9,3.6,4,10.6,4,6.8,6
834,11/25/2011,1.9,3.6,1.3,5.2,-0.4,2.5,6
834,11/26/2011,1.9,3.6,0.8,9.2,-0.2,3.4,6
834,11/27/2011,1.9,3.6,2.8,12,-1.2,4.1,5
834,11/28/2011,1.9,3.6,6.3,14.6,1.8,7.7,6
834,11/29/2011,1.9,3.6,2.4,13.7,2.3,7.6,5
834,11/30/2011,1.8,3.6,5.4,13.7,-0.8,5.5,5
834,12/1/2011,1.8,3.6,-2.9,5.5,-2.9,1,6
834,12/2/2011,1.8,3.6,-0.9,0.8,-5.7,-1.8,6
834,12/3/2011,1.8,3.6,-4.9,6.6,-4.9,0.2,6
834,12/4/2011,1.8,3.6,-5.6,0.1,-7,-4.3,6
834,12/5/2011,1.8,3.6,-3.3,5.8,-7.7,-1.9,6
834,12/6/2011,1.8,3.6,-5.7,2,-6.6,-3.2,6
834,12/7/2011,1.9,3.7,-1.8,5.3,-7.3,-1.9,6
834,12/8/2011,1.9,3.7,-0.4,7.5,-3.8,1.2,5
834,12/9/2011,1.9,3.7,-2.3,7.7,-2.3,1.1,6
834,12/10/2011,1.9,3.7,-2.2,6.1,-5,-0.5,6
834,12/11/2011,1.9,3.7,-0.4,9.7,-5.6,0.7,5
834,12/12/2011,1.9,3.7,-1.7,6.5,-1.9,0.9,6
834,12/13/2011,1.9,3.7,-4.9,2.1,-4.9,-1.8,6
834,12/14/2011,1.9,3.7,-4.1,3.6,-7.2,-2.8,6
834,12/15/2011,1.9,3.7,-1.3,5.7,-7.8,-2,6
834,12/16/2011,1.9,3.7,-2.8,2.4,-3.3,-1.4,6
834,12/17/2011,1.9,3.7,-1.7,3.9,-4.5,-1.1,6
834,12/18/2011,1.9,3.7,-1.5,5.4,-3.7,-0.2,6
834,12/19/2011,1.9,3.7,1.5,8.1,-4.2,1.4,6
834,12/20/2011,1.9,3.7,-3.1,3.4,-3.2,-0.4,6
834,12/21/2011,1.9,3.7,-1.1,5.3,-4.7,-0.5,6
834,12/22/2011,1.9,3.7,-7.1,5.3,-7,-1.6,6
834,12/23/2011,1.9,3.7,-6.9,0.3,-9.8,-5.5,6
834,12/24/2011,1.9,3.7,-3.3,4.8,-8.6,-2.7,6
834,12/25/2011,1.9,3.7,-2.1,4.9,-6,-1.2,6
834,12/26/2011,1.9,3.7,2.2,11.8,-2.2,3.4,5
834,12/27/2011,1.9,3.7,1.3,11.9,0.5,4.5,5
834,12/28/2011,2,3.8,5,11.6,-1.4,3.7,6
834,12/29/2011,2,3.8,6.2,11.4,3.8,7,5
834,12/30/2011,2,3.8,6.4,10.6,3.4,6.5,4
834,12/31/2011,2,3.8,-0.5,9.2,-0.5,4,4
834,1/1/2012,2,3.8,-0.7,10,-2.2,2,4
834,1/2/2012,2,3.8,2.9,11.7,-1.4,3.5,4
834,1/3/2012,2,3.8,5.4,12.7,2.7,8.7,4
834,1/4/2012,2,3.8,4.6,13.6,4.3,7.3,4
834,1/5/2012,2,3.8,6.2,15.5,2.9,7.9,-99.9
834,1/6/2012,2,3.8,2.4,13.4,2,6.7,4
834,1/7/2012,2,3.8,-0.4,11.7,-1.5,3.5,-99.9
834,1/8/2012,2,3.8,-3,3.6,-3.5,-0.6,-99.9
834,1/9/2012,2,3.8,-1.7,6.1,-4.7,-0.4,-99.9
834,1/10/2012,2,3.8,0.9,9.2,-3.4,2,4
834,1/11/2012,1.9,3.8,0.7,10.2,-0.5,3.6,4
834,1/12/2012,1.9,3.8,-2.5,5.8,-3.2,0,4
834,1/13/2012,1.9,3.8,-2.2,5.2,-5.1,-1.2,4
834,1/14/2012,1.9,3.8,0.7,9.5,-4.8,1.4,4
834,1/15/2012,1.9,3.8,2.6,11.3,0.1,4.2,4
834,1/16/2012,1.8,3.8,-4,5.7,-4.2,1.8,4
834,1/17/2012,1.8,3.8,-8.2,-0.8,-10.7,-6.3,5
834,1/18/2012,1.8,3.8,-1.5,3.7,-8.7,-2.8,4
834,1/19/2012,1.9,3.9,2.5,6.8,-1.5,2.6,4
834,1/20/2012,2,4,1.3,6.6,0,2.5,5
834,1/21/2012,2,5.8,2.5,5.8,1.2,3.8,3
834,1/22/2012,2.9,7,-5.5,2.5,-5.6,-1.6,10
834,1/23/2012,3.4,7.5,0.6,0.7,-5.9,-2,13
834,1/24/2012,4.8,8.9,-1.6,3.1,-1.9,0.6,18
834,1/25/2012,4.8,8.9,1.5,5,-4.3,0.5,18
834,1/26/2012,4.8,8.9,2.9,10.9,0.6,4.2,19
834,1/27/2012,4.8,8.9,0.9,8.7,0.6,4.4,17
834,1/28/2012,4.8,8.9,-4.6,3.4,-4.6,-0.9,17
834,1/29/2012,4.8,8.9,-1.7,6,-7,-1.2,16
834,1/30/2012,4.8,8.9,5.2,13.3,-2.6,4.2,16
834,1/31/2012,4.8,8.9,1,10.2,0,4.5,17
834,2/1/2012,4.8,8.9,2.4,10.3,-2.1,2.5,17
834,2/2/2012,4.8,8.9,-1.7,5.3,-1.9,1.3,17
834,2/3/2012,4.8,8.9,-5.6,4.6,-5.6,-1.6,17
834,2/4/2012,4.8,8.9,-4.7,3.8,-8.3,-3.2,17
834,2/5/2012,4.8,8.9,-3.5,3.9,-7.2,-2.3,16
834,2/6/2012,4.8,8.9,-2.6,5.7,-6.7,-1.3,16
834,2/7/2012,4.8,8.9,-0.8,5.9,-5.6,-0.5,16
834,2/8/2012,4.9,9,-0.3,3,-1.4,0.5,15
834,2/9/2012,4.9,9,1.2,9.5,-3.5,2.4,15
834,2/10/2012,4.9,9,6,13.1,-0.4,5.2,16
834,2/11/2012,4.9,9,4,10.8,2.4,5.6,15
834,2/12/2012,4.9,9,-0.6,8.1,-0.6,2.9,15
834,2/13/2012,4.9,9,-0.5,7.3,-3.2,0.8,14
834,2/14/2012,5.1,9.3,-2,2.4,-4.3,-1.2,16
834,2/15/2012,5.1,9.3,-2.1,6.4,-3.6,0,14
834,2/16/2012,5.3,9.5,-6.5,-1.2,-7,-4.5,19
834,2/17/2012,5.4,9.6,-2.3,5.3,-7.7,-2,18
834,2/18/2012,5.4,9.6,1,10.7,-4.2,2.1,17
834,2/19/2012,5.4,9.6,-3.3,5.8,-3.4,1.5,17
834,2/20/2012,5.4,9.6,-1.8,5.8,-8,-1.9,17
834,2/21/2012,5.4,9.6,-0.8,5.8,-3.1,0.9,17
834,2/22/2012,5.3,9.6,3.6,9.7,-2,3.6,16
834,2/23/2012,5.3,9.6,1.7,13.4,0.7,5.8,16
834,2/24/2012,5.3,9.6,-0.7,9.5,-1.4,2.7,16
834,2/25/2012,5.3,9.6,3.6,15,-2.3,4.9,16
834,2/26/2012,5.3,9.6,-4.7,7.1,-4.7,2,16
834,2/27/2012,5.3,9.6,-2.6,6.2,-9.2,-2.3,16
834,2/28/2012,6.1,10.6,-5.9,-1.5,-6,-3.4,29
834,2/29/2012,6.2,10.7,-3.2,0.9,-8.1,-3.8,27
834,3/1/2012,7.2,11.7,-4.5,-1.3,-4.5,-2.9,35
834,3/2/2012,7.5,11.9,-7.4,0.7,-7.3,-3,36
834,3/3/2012,7.5,11.9,-1.8,3.9,-10.1,-3.3,33
834,3/4/2012,7.5,11.9,1.1,10.6,-4.7,2.6,31
834,3/5/2012,7.4,11.9,6,15.7,-1.3,6.1,29
834,3/6/2012,7.4,11.9,3.9,12.9,3.6,7.6,26
834,3/7/2012,7.8,12.2,-9,3.9,-9.1,-3.5,28
834,3/8/2012,7.8,12.2,-3.9,3.8,-10.3,-3.6,27
834,3/9/2012,7.8,12.2,-0.3,11.5,-5.9,1.8,26
834,3/10/2012,7.8,12.2,1.4,16.5,-1.4,5.9,25
834,3/11/2012,7.8,12.2,3,12.5,-0.4,5.6,24
834,3/12/2012,7.8,12.2,-0.1,5.6,-0.6,2.2,23
834,3/13/2012,7.8,12.2,1.5,6.6,-0.3,2.4,22
834,3/14/2012,8.2,12.7,1.4,4.2,0.2,1.6,24
834,3/15/2012,8.1,13,3,4.4,1,2.5,24
834,3/16/2012,7.4,13.5,3.4,7.2,2.9,4.2,22
834,3/17/2012,9.6,15.6,0.2,3.6,0,1.6,33
834,3/18/2012,10.1,16.7,-5,5.4,-5.1,-1.5,37
834,3/19/2012,10.4,17,-7.5,2.4,-8,-3.9,39
834,3/20/2012,10.4,17,-2.3,3.8,-8.8,-3.2,36
834,3/21/2012,10.4,17,2.2,9.6,-2.3,3,33
834,3/22/2012,10,17,4.1,11.3,1.8,5.8,29
834,3/23/2012,9.9,17,3.1,10.9,2.7,5.8,28
834,3/24/2012,9.9,17.1,3.3,8.1,-2.1,2.9,28
834,3/25/2012,9.8,17.1,2.4,10.1,2.1,5.3,27
834,3/26/2012,9.7,17.1,-2,5,-2.2,1.4,27
834,3/27/2012,9.7,17.2,-0.1,3,-3.2,-0.5,27
834,3/28/2012,10.1,17.5,0.9,6.4,-0.3,1.9,30
834,3/29/2012,11,18.3,0.9,5.2,-0.1,1.6,32
834,3/30/2012,11,18.4,3.3,7.8,-0.3,3.4,30
834,3/31/2012,10.2,18.5,5.3,13.3,2.4,6.8,27
834,4/1/2012,10.7,19.1,-3.6,6.6,-4.3,0.7,37
834,4/2/2012,10.8,19.3,-3.2,4.3,-4.2,-0.8,31
834,4/3/2012,10.8,19.3,1.6,9.5,-4.7,2.1,28
834,4/4/2012,10.6,19.3,2,12.3,0.7,6,27
834,4/5/2012,10.9,19.6,-4.6,4,-6,-0.9,28
834,4/6/2012,11,19.7,-7.6,1.3,-7.6,-4.2,28
834,4/7/2012,11.1,19.8,-1.4,6.7,-9.6,-1.3,28
834,4/8/2012,10.9,19.8,3.6,13,-2.3,5.1,26
834,4/9/2012,10.3,19.8,6.2,15,0.9,7.3,25
834,4/10/2012,9.7,19.8,6.7,14.9,3.8,9,23
834,4/11/2012,9.1,19.8,3.2,12.8,3.3,7.3,22
834,4/12/2012,9.1,20,-1.8,5.3,-2,0.9,26
834,4/13/2012,9.8,20.8,-1.3,3.3,-2.4,-0.6,31
834,4/14/2012,10,21,-4.2,3.5,-4.4,-0.7,30
834,4/15/2012,10,21,-0.6,7,-4.3,0.4,27
834,4/16/2012,10,21,1.3,11.3,-2.4,3.8,25
834,4/17/2012,9.7,21,3.1,12.6,-0.5,5.4,23
834,4/18/2012,9.1,21,5.3,13.7,1.5,7.3,21
834,4/19/2012,8.5,21,3.5,12.8,2.1,6.6,20
834,4/20/2012,7.5,21,8,17.5,3,10,17
834,4/21/2012,6.5,21,9.1,20.7,4.9,11.8,14
834,4/22/2012,5.2,21,9.3,21.5,5.6,13,10
834,4/23/2012,3.8,21,8.4,22.1,6.3,13.4,6
